Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2018,Caribbean,AMC,Cuba,CUB,International trade,0.5,0.5,0.5,0,0,1.5,0.5,0.5,0,0.5,0,1.5,3
2018,Caribbean,AMC,Cuba,CUB,Balance of payments,0.5,0.5,0.5,0,0,1.5,0.5,0.5,0,0.5,0,1.5,3
2018,Caribbean,AMC,Cuba,CUB,Economic & financial statistics subscore,4,4,4,0,0,12,3.5,3.5,0,3.5,0,10.5,22.5
2018,Caribbean,AMC,Cuba,CUB,Land use,0.5,0.5,0.5,0.5,0,2,0.5,0.5,0,0.5,0,1.5,3.5
2018,Caribbean,AMC,Cuba,CUB,Resource use,1,1,1,0,0,3,0.5,0.5,0,0.5,0,1.5,4.5
2018,Caribbean,AMC,Cuba,CUB,Energy use,1,0.5,1,0,0,2.5,0,1,0.5,0.5,0,2,4.5
2018,Caribbean,AMC,Cuba,CUB,Pollution,1,0.5,0.5,0,0,2,0.5,0.5,0.5,0.5,0,2,4
2018,Caribbean,AMC,Cuba,CUB,Built environment,0.5,0.5,0.5,0.5,0,2,0.5,0.5,0,0.5,0,1.5,3.5
2018,Caribbean,AMC,Cuba,CUB,Environment subscore,4,3,3.5,1,0,11.5,2,3,1,2.5,0,8.5,20
2018,Caribbean,AMC,Cuba,CUB,All Categories,13,11.5,11.5,3,0,39,8,11,3,9.5,0,31.5,70.5
2018,Caribbean,AMC,Dominican Republic,DOM,Population & vital statistics,1,1,1,0.5,1,4.5,1,1,0.5,1,0,3.5,8
2018,Caribbean,AMC,Dominican Republic,DOM,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Dominican Republic,DOM,Education outcomes,0.5,0.5,0.5,0,0,1.5,1,1,0,0.5,0,2.5,4
2018,Caribbean,AMC,Dominican Republic,DOM,Health facilities,1,0.5,0.5,0,0.5,2.5,1,1,0.5,0.5,0,3,5.5
2018,Caribbean,AMC,Dominican Republic,DOM,Health outcomes,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0.5,0,3,4.5
2018,Caribbean,AMC,Dominican Republic,DOM,Reproductive health,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0.5,0,3,4.5
2018,Caribbean,AMC,Dominican Republic,DOM,Gender statistics ,1,0.5,0.5,0,0,2,1,1,0.5,0.5,0,3,5
2018,Caribbean,AMC,Dominican Republic,DOM,Crime & justice,1,0.5,0.5,0,0.5,2.5,1,1,0.5,0.5,0,3,5.5
2018,Caribbean,AMC,Dominican Republic,DOM,Poverty & income,1,1,1,0,0,3,0.5,1,0.5,0.5,0,2.5,5.5
2018,Caribbean,AMC,Dominican Republic,DOM,Social statistics subscore,6.5,5,5,0.5,2,19,7.5,8,3.5,4.5,0,23.5,42.5
2018,Caribbean,AMC,Dominican Republic,DOM,National accounts,0.5,0.5,0.5,0,0,1.5,1,1,0,0.5,0,2.5,4
2018,Caribbean,AMC,Dominican Republic,DOM,Labor ,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0.5,0,3,4.5
2018,Caribbean,AMC,Dominican Republic,DOM,Price indexes,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0.5,0,3,4.5
2018,Caribbean,AMC,Dominican Republic,DOM,Government finance,1,1,1,0,0,3,1,1,0,0.5,0,2.5,5.5
2018,Caribbean,AMC,Dominican Republic,DOM,Money & banking,1,1,1,0,0,3,1,1,0,0.5,0,2.5,5.5
2018,Caribbean,AMC,Dominican Republic,DOM,International trade,0.5,0.5,0.5,0,0,1.5,1,1,0,1,0,3,4.5
2018,Caribbean,AMC,Dominican Republic,DOM,Balance of payments,1,1,1,0,0,3,1,1,0,0.5,0,2.5,5.5
2018,Caribbean,AMC,Dominican Republic,DOM,Economic & financial statistics subscore,5,5,5,0,0,15,7,7,1,4,0,19,34
2018,Caribbean,AMC,Dominican Republic,DOM,Land use,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0.5,0,3,4.5
2018,Caribbean,AMC,Dominican Republic,DOM,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Dominican Republic,DOM,Energy use,1,0.5,1,0,0,2.5,1,0,0,0.5,0,1.5,4
2018,Caribbean,AMC,Dominican Republic,DOM,Pollution,0.5,0.5,0.5,0,0,1.5,1,0,0.5,0.5,0,2,3.5
2018,Caribbean,AMC,Dominican Republic,DOM,Built environment,1,1,1,1,0,4,0,1,0,1,0,2,6
2018,Caribbean,AMC,Dominican Republic,DOM,Environment subscore,3,2.5,3,1,0,9.5,3,2,1,2.5,0,8.5,18
2018,Caribbean,AMC,Dominican Republic,DOM,All Categories,14.5,12.5,13,1.5,2,43.5,17.5,17,5.5,11,0,51,94.5
2018,Caribbean,AMC,Haiti,HTI,Population & vital statistics,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Social statistics subscore,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,National accounts,0.5,0.5,0.5,0,0,1.5,0,1,0,0.5,0,1.5,3
2018,Caribbean,AMC,Haiti,HTI,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Price indexes,0.5,0.5,0.5,0,0,1.5,0,1,0.5,0.5,0,2,3.5
2018,Caribbean,AMC,Haiti,HTI,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Money & banking,1,1,1,0,0,3,0,1,0.5,0.5,0,2,5
2018,Caribbean,AMC,Haiti,HTI,International trade,1,1,1,0,0,3,0,1,0.5,0.5,0,2,5
2018,Caribbean,AMC,Haiti,HTI,Balance of payments,1,1,1,0,0,3,0,1,0.5,0.5,0,2,5
2018,Caribbean,AMC,Haiti,HTI,Economic & financial statistics subscore,4,4,4,0,0,12,0,5,2,2.5,0,9.5,21.5
2018,Caribbean,AMC,Haiti,HTI,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Built environment,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,Environment subscore,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Haiti,HTI,All Categories,4,4,4,0,0,12,0,5,2,2.5,0,9.5,21.5
2018,Caribbean,AMC,Jamaica,JAM,Population & vital statistics,1,1,0.5,0,0,2.5,0.5,1,0.5,0.5,1,3.5,6
2018,Caribbean,AMC,Jamaica,JAM,Education facilities,0.5,0.5,0.5,0.5,0,2,1,1,0.5,0.5,1,4,6
2018,Caribbean,AMC,Jamaica,JAM,Education outcomes,0.5,0.5,0.5,0,0,1.5,0.5,1,0.5,0.5,1,3.5,5
2018,Caribbean,AMC,Jamaica,JAM,Health facilities,1,0.5,0.5,0.5,0,2.5,0.5,1,0.5,0.5,1,3.5,6
2018,Caribbean,AMC,Jamaica,JAM,Health outcomes,0.5,0.5,0.5,0,0,1.5,0,1,0.5,1,1,3.5,5
2018,Caribbean,AMC,Jamaica,JAM,Reproductive health,0.5,0.5,0.5,0,0,1.5,0.5,1,0.5,0.5,1,3.5,5
2018,Caribbean,AMC,Jamaica,JAM,Gender statistics ,0.5,0.5,0.5,0.5,0,2,0.5,1,0.5,0.5,1,3.5,5.5
2018,Caribbean,AMC,Jamaica,JAM,Crime & justice,0.5,0.5,0.5,0.5,0,2,0.5,1,0.5,0.5,1,3.5,5.5
2018,Caribbean,AMC,Jamaica,JAM,Poverty & income,1,1,0.5,0,0,2.5,1,1,1,0.5,1,4.5,7
2018,Caribbean,AMC,Jamaica,JAM,Social statistics subscore,6,5.5,4.5,2,0,18,5,9,5,5,9,33,51
2018,Caribbean,AMC,Jamaica,JAM,National accounts,0.5,0.5,0.5,0,0,1.5,1,1,1,1,1,5,6.5
2018,Caribbean,AMC,Jamaica,JAM,Labor ,1,1,1,0,0,3,1,1,1,1,1,5,8
2018,Caribbean,AMC,Jamaica,JAM,Price indexes,1,1,0.5,0,0,2.5,1,1,1,1,1,5,7.5
2018,Caribbean,AMC,Jamaica,JAM,Government finance,1,1,1,0,0,3,0,1,0,0.5,0,1.5,4.5
2018,Caribbean,AMC,Jamaica,JAM,Money & banking,1,1,1,0,0,3,0.5,0.5,0,0.5,1,2.5,5.5
2018,Caribbean,AMC,Jamaica,JAM,International trade,0.5,0.5,0.5,0,0,1.5,1,1,1,1,1,5,6.5
2018,Caribbean,AMC,Jamaica,JAM,Balance of payments,1,1,1,0,0,3,0,1,0,1,0,2,5
2018,Caribbean,AMC,Jamaica,JAM,Economic & financial statistics subscore,6,6,5.5,0,0,17.5,4.5,6.5,4,6,5,26,43.5
2018,Caribbean,AMC,Jamaica,JAM,Land use,0.5,0.5,0.5,0,0,1.5,1,1,1,0.5,1,4.5,6
2018,Caribbean,AMC,Jamaica,JAM,Resource use,1,1,1,0,0,3,1,1,1,0.5,1,4.5,7.5
2018,Caribbean,AMC,Jamaica,JAM,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Jamaica,JAM,Pollution,1,0.5,0.5,0,0,2,1,1,1,0.5,1,4.5,6.5
2018,Caribbean,AMC,Jamaica,JAM,Built environment,1,0,0,1,0,2,0,1,0.5,0.5,1,3,5
2018,Caribbean,AMC,Jamaica,JAM,Environment subscore,3.5,2,2,1,0,8.5,3,4,3.5,2,4,16.5,25
2018,Caribbean,AMC,Jamaica,JAM,All Categories,15.5,13.5,12,3,0,44,12.5,19.5,12.5,13,18,75.5,119.5
2018,Caribbean,AMC,St. Lucia,LCA,Population & vital statistics,1,0,0.5,0,0,1.5,0,1,0.5,0,0,1.5,3
2018,Caribbean,AMC,St. Lucia,LCA,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Lucia,LCA,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Lucia,LCA,Health facilities,0.5,0,0.5,0,0,1,0,1,0.5,0,0,1.5,2.5
2018,Caribbean,AMC,St. Lucia,LCA,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Lucia,LCA,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Lucia,LCA,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Lucia,LCA,Crime & justice,1,0,0.5,0,0,1.5,0,1,0.5,0,0,1.5,3
2018,Caribbean,AMC,St. Lucia,LCA,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Lucia,LCA,Social statistics subscore,2.5,0,1.5,0,0,4,0,3,1.5,0,0,4.5,8.5
2018,Caribbean,AMC,St. Lucia,LCA,National accounts,0.5,0.5,0.5,0,0,1.5,0.5,0.5,0.5,0,0,1.5,3
2018,Caribbean,AMC,St. Lucia,LCA,Labor ,1,0,0.5,0,0,1.5,0,1,0.5,0.5,0,2,3.5
2018,Caribbean,AMC,St. Lucia,LCA,Price indexes,0.5,0,0.5,0,0,1,0,1,0.5,0,0,1.5,2.5
2018,Caribbean,AMC,St. Lucia,LCA,Government finance,1,0,0.5,0,0,1.5,0,1,0.5,0,0,1.5,3
2018,Caribbean,AMC,St. Lucia,LCA,Money & banking,1,0,0.5,0,0,1.5,0,1,0.5,0,0,1.5,3
2018,Caribbean,AMC,St. Lucia,LCA,International trade,0.5,0,0.5,0,0,1,0,1,0.5,0,0,1.5,2.5
2018,Caribbean,AMC,St. Lucia,LCA,Balance of payments,1,0,0.5,0,0,1.5,0,1,0.5,0,0,1.5,3
2018,Caribbean,AMC,St. Lucia,LCA,Economic & financial statistics subscore,5.5,0.5,3.5,0,0,9.5,0.5,6.5,3.5,0.5,0,11,20.5
2018,Caribbean,AMC,St. Lucia,LCA,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Lucia,LCA,Resource use,0.5,0,0.5,0,0,1,0,1,0.5,0,0,1.5,2.5
2018,Caribbean,AMC,St. Lucia,LCA,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Lucia,LCA,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Lucia,LCA,Built environment,1,0,0,0,0,1,0,1,0.5,0,0,1.5,2.5
2018,Caribbean,AMC,St. Lucia,LCA,Environment subscore,1.5,0,0.5,0,0,2,0,2,1,0,0,3,5
2018,Caribbean,AMC,St. Lucia,LCA,All Categories,9.5,0.5,5.5,0,0,15.5,0.5,11.5,6,0.5,0,18.5,34
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Population & vital statistics,1,0.5,0.5,0.5,0,2.5,0,1,0.5,0.5,0.5,2.5,5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Education outcomes,0.5,0.5,0.5,0,0,1.5,0,1,0.5,0.5,0,2,3.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Health outcomes,0.5,0,0,0,0,0.5,0,1,0.5,0.5,0,2,2.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Reproductive health,0.5,0.5,0.5,0,0,1.5,0,1,0.5,0.5,0,2,3.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Gender statistics ,0.5,0,0.5,0,0,1,0,1,0.5,0.5,0,2,3
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Poverty & income,1,0,0,1,0,2,0,1,0.5,0.5,0,2,4
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Social statistics subscore,4,1.5,2,1.5,0,9,0,6,3,3,0.5,12.5,21.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,National accounts,0.5,0.5,0.5,0,0,1.5,0.5,0.5,0.5,0.5,0,2,3.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Labor ,1,0.5,0.5,0,0,2,1,1,0.5,0.5,0,3,5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Price indexes,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0.5,0,3,4.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Government finance,1,1,1,0,0,3,1,0,0.5,0.5,0,2,5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Money & banking,0.5,0.5,0.5,0,0,1.5,1,1,1,0,0,3,4.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,International trade,1,1,1,0,0,3,1,1,0.5,0.5,0,3,6
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Balance of payments,1,1,0.5,0,0,2.5,1,1,0.5,0.5,0,3,5.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Economic & financial statistics subscore,5.5,5,4.5,0,0,15,6.5,5.5,4,3,0,19,34
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Land use,0.5,0,0,0,0,0.5,0,1,0.5,0.5,0,2,2.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Resource use,1,0,0.5,0,0,1.5,0,1,0.5,0.5,0,2,3.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Pollution,0.5,0,0,0,0,0.5,0,1,0.5,0.5,0,2,2.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Built environment,1,0,0,1,0,2,0,1,0.5,0.5,0,2,4
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,Environment subscore,3,0,0.5,1,0,4.5,0,4,2,2,0,8,12.5
2018,Caribbean,AMC,St. Vincent & Grenadines,VCT,All Categories,12.5,6.5,7,2.5,0,28.5,6.5,15.5,9,8,0.5,39.5,68
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Population & vital statistics,1,0,0,0.5,0,1.5,0.5,1,0.5,1,0,3,4.5
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Education outcomes,0.5,0,0,0.5,0,1,1,1,0.5,0.5,0,3,4
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Reproductive health,0.5,0,0,0,0,0.5,0,1,0.5,0.5,0,2,2.5
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Crime & justice,0.5,0,0.5,0,0,1,1,1,1,0.5,0,3.5,4.5
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Social statistics subscore,2.5,0,0.5,1,0,4,2.5,4,2.5,2.5,0,11.5,15.5
2018,Caribbean,AMC,Trinidad and Tobago,TTO,National accounts,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0,0,2.5,4
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Labor ,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0,0,2.5,4
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Price indexes,1,1,1,0,0,3,1,1,1,0.5,0,3.5,6.5
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Government finance,1,1,1,0,0,3,1,1,1,0,0,3,6
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Money & banking,1,1,1,0,0,3,1,1,1,0,0,3,6
2018,Caribbean,AMC,Trinidad and Tobago,TTO,International trade,0.5,0.5,0.5,0,0,1.5,1,0.5,0.5,0.5,0,2.5,4
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Balance of payments,1,1,0.5,0,0,2.5,1,1,0.5,0,0,2.5,5
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Economic & financial statistics subscore,5.5,5.5,5,0,0,16,7,6.5,5,1,0,19.5,35.5
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Resource use,0.5,0.5,0.5,0,0,1.5,1,1,1,0.5,0,3.5,5
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Built environment,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Caribbean,AMC,Trinidad and Tobago,TTO,Environment subscore,0.5,0.5,0.5,0,0,1.5,1,1,1,0.5,0,3.5,5
2018,Caribbean,AMC,Trinidad and Tobago,TTO,All Categories,8.5,6,6,1,0,21.5,10.5,11.5,8.5,4,0,34.5,56
2018,Central America,AMM,Belize,BLZ,Population & vital statistics,1,0.5,0.5,0.5,0.5,3,0.5,1,0,0.5,0,2,5
2018,Central America,AMM,Belize,BLZ,Education facilities,0.5,0.5,0.5,0.5,0,2,0,1,0,0.5,0,1.5,3.5
2018,Central America,AMM,Belize,BLZ,Education outcomes,0.5,0.5,0.5,0,0,1.5,0,1,0,0.5,0,1.5,3
2018,Central America,AMM,Belize,BLZ,Health facilities,1,0.5,1,0,0,2.5,0,1,0,0.5,0,1.5,4
2018,Central America,AMM,Belize,BLZ,Health outcomes,0.5,0.5,0.5,0,0,1.5,0,1,0.5,0.5,0,2,3.5
2018,Central America,AMM,Belize,BLZ,Reproductive health,0.5,0.5,0.5,0.5,0,2,0,1,0.5,0.5,0,2,4
2018,Central America,AMM,Belize,BLZ,Gender statistics ,0.5,0.5,0,0,0,1,0,1,0.5,1,0,2.5,3.5
2018,Central America,AMM,Belize,BLZ,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central America,AMM,Belize,BLZ,Poverty & income,1,0,0,1,0,2,0,1,0.5,1,0,2.5,4.5
2018,Central America,AMM,Belize,BLZ,Social statistics subscore,5.5,3.5,3.5,2.5,0.5,15.5,0.5,8,2,5,0,15.5,31
2018,Central America,AMM,Belize,BLZ,National accounts,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0.5,0,3,4.5
2018,Central America,AMM,Belize,BLZ,Labor ,1,1,0.5,1,0,3.5,1,0,0,0.5,0,1.5,5
2018,Central America,AMM,Belize,BLZ,Price indexes,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0.5,0,3,4.5
2018,Central America,AMM,Belize,BLZ,Government finance,1,1,1,1,0,4,0,1,0,0.5,0,1.5,5.5
2018,Central America,AMM,Belize,BLZ,Money & banking,1,1,1,0,0,3,1,1,0.5,0.5,0,3,6
2018,Central America,AMM,Belize,BLZ,International trade,1,1,1,0,0,3,1,1,0,0.5,0,2.5,5.5
2018,Central America,AMM,Belize,BLZ,Balance of payments,1,1,0.5,0,0,2.5,1,1,0.5,0.5,0,3,5.5
2018,Central America,AMM,Belize,BLZ,Economic & financial statistics subscore,6,6,5,2,0,19,6,6,2,3.5,0,17.5,36.5
2018,Central America,AMM,Belize,BLZ,Land use,0.5,0,0.5,0,0,1,0,1,0.5,0.5,0,2,3
2018,Central America,AMM,Belize,BLZ,Resource use,1,0,0.5,0.5,0,2,0,1,0.5,0.5,0,2,4
2018,Central America,AMM,Belize,BLZ,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central America,AMM,Belize,BLZ,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central America,AMM,Belize,BLZ,Built environment,1,0.5,0,0.5,0,2,0,1,0.5,1,0,2.5,4.5
2018,Central America,AMM,Belize,BLZ,Environment subscore,2.5,0.5,1,1,0,5,0,3,1.5,2,0,6.5,11.5
2018,Central America,AMM,Belize,BLZ,All Categories,14,10,9.5,5.5,0.5,39.5,6.5,17,5.5,10.5,0,39.5,79
2018,Central America,AMM,Costa Rica,CRI,Population & vital statistics,1,1,1,1,1,5,1,0.5,0,0.5,1,3,8
2018,Central America,AMM,Costa Rica,CRI,Education facilities,0.5,0.5,0.5,0,0,1.5,0.5,1,0.5,0.5,0,2.5,4
2018,Central America,AMM,Costa Rica,CRI,Education outcomes,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0.5,0,3,4.5
2018,Central America,AMM,Costa Rica,CRI,Health facilities,0.5,0.5,0.5,0,0,1.5,0,1,0,0.5,0,1.5,3
2018,Central America,AMM,Costa Rica,CRI,Health outcomes,0.5,0.5,0.5,0,0,1.5,0.5,0.5,0.5,0.5,0.5,2.5,4
2018,Central America,AMM,Costa Rica,CRI,Reproductive health,1,1,1,0.5,0,3.5,1,0.5,0.5,0.5,1,3.5,7
2018,Central America,AMM,Costa Rica,CRI,Gender statistics ,0.5,0.5,0.5,0.5,0,2,1,1,0.5,0.5,0.5,3.5,5.5
2018,Central America,AMM,Costa Rica,CRI,Crime & justice,1,0.5,1,0,0,2.5,1,0,0.5,0,0.5,2,4.5
2018,Central America,AMM,Costa Rica,CRI,Poverty & income,1,1,1,0,0,3,1,0,0,1,1,3,6
2018,Central America,AMM,Costa Rica,CRI,Social statistics subscore,6.5,6,6.5,2,1,22,7,5.5,3,4.5,4.5,24.5,46.5
2018,Central America,AMM,Costa Rica,CRI,National accounts,0.5,0.5,0.5,0,0,1.5,0,1,0,0.5,0,1.5,3
2018,Central America,AMM,Costa Rica,CRI,Labor ,0.5,0.5,0.5,0.5,0,2,1,0.5,0,0.5,1,3,5
2018,Central America,AMM,Costa Rica,CRI,Price indexes,0.5,0.5,0.5,0,0,1.5,1,1,0.5,1,1,4.5,6
2018,Central America,AMM,Costa Rica,CRI,Government finance,1,1,1,0,0,3,1,0,0,0.5,1,2.5,5.5
2018,Central America,AMM,Costa Rica,CRI,Money & banking,0.5,0.5,0.5,0,0,1.5,1,1,0.5,0.5,0,3,4.5
2018,Central America,AMM,Costa Rica,CRI,International trade,0.5,0.5,0.5,0,0,1.5,0,1,0,0.5,1,2.5,4
2018,Central America,AMM,Costa Rica,CRI,Balance of payments,1,1,0.5,0,0,2.5,0,1,0.5,1,0,2.5,5
2018,Central America,AMM,Costa Rica,CRI,Economic & financial statistics subscore,4.5,4.5,4,0.5,0,13.5,4,5.5,1.5,4.5,4,19.5,33
2018,Central America,AMM,Costa Rica,CRI,Land use,0.5,0.5,0,0,0,1,1,0.5,0.5,0.5,1,3.5,4.5
2018,Central America,AMM,Costa Rica,CRI,Resource use,1,0.5,0.5,0.5,0,2.5,1,0.5,0.5,0.5,1,3.5,6
2018,Central America,AMM,Costa Rica,CRI,Energy use,1,0,0,0,0,1,0,1,0.5,0.5,0,2,3
2018,Central America,AMM,Costa Rica,CRI,Pollution,1,0.5,0.5,0,0,2,1,1,0.5,0.5,1,4,6
2018,Central America,AMM,Costa Rica,CRI,Built environment,1,0.5,0.5,0.5,0,2.5,1,1,0.5,0.5,1,4,6.5
2018,Central America,AMM,Costa Rica,CRI,Environment subscore,4.5,2,1.5,1,0,9,4,4,2.5,2.5,4,17,26
2018,Central America,AMM,Costa Rica,CRI,All Categories,15.5,12.5,12,3.5,1,44.5,15,15,7,11.5,12.5,61,105.5
2018,Central America,AMM,El Salvador,SLV,Population & vital statistics,1,0.5,1,1,0.5,4,0.5,1,0.5,0.5,0,2.5,6.5
2018,Central America,AMM,El Salvador,SLV,Education facilities,0.5,0.5,0.5,0,0,1.5,0,1,0.5,0.5,0,2,3.5
2018,Central America,AMM,El Salvador,SLV,Education outcomes,0.5,0,0.5,0,0,1,1,1,0.5,0.5,0,3,4
2018,Central America,AMM,El Salvador,SLV,Health facilities,0.5,0.5,0.5,0,0,1.5,0,1,0,0,0,1,2.5
2018,Central America,AMM,El Salvador,SLV,Health outcomes,0.5,0,0,0,0,0.5,0,1,0.5,0.5,0,2,2.5
