Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2015,Northern Africa,AFN,Egypt,EGY,Economic & financial statistics subscore,85.7,78.6,71.4,12.5,0,63,28.6,0,28.6,92.9,0,30,44.4
2015,Northern Africa,AFN,Egypt,EGY,Land use,50,50,50,0,0,30,0,0,0,100,0,20,25
2015,Northern Africa,AFN,Egypt,EGY,Resource use,50,50,50,0,0,30,0,0,0,100,0,20,25
2015,Northern Africa,AFN,Egypt,EGY,Energy use,50,50,50,0,0,30,0,0,0,100,0,20,25
2015,Northern Africa,AFN,Egypt,EGY,Pollution,50,50,50,0,0,30,0,0,0,100,0,20,25
2015,Northern Africa,AFN,Egypt,EGY,Built environment,50,0,0,0,0,10,50,0,50,100,0,40,25
2015,Northern Africa,AFN,Egypt,EGY,Environment subscore,50,40,40,0,0,26,10,0,10,100,0,24,25
2015,Northern Africa,AFN,Egypt,EGY,All Categories,64,58.3,53.8,14.9,2.7,41.3,31.6,0,31.6,87.2,0,30.1,35.5
2015,Northern Africa,AFN,Morocco,MAR,Population & vital statistics,50,50,50,50,50,50,50,0,0,50,0,20,35
2015,Northern Africa,AFN,Morocco,MAR,Education facilities,50,50,50,0,0,30,0,0,0,50,0,10,20
2015,Northern Africa,AFN,Morocco,MAR,Education outcomes,50,50,50,50,50,50,0,0,0,50,0,10,30
2015,Northern Africa,AFN,Morocco,MAR,Health facilities,100,100,100,50,50,80,0,0,0,50,0,10,45
2015,Northern Africa,AFN,Morocco,MAR,Health outcomes,50,50,0,0,0,20,0,0,0,50,0,10,15
2015,Northern Africa,AFN,Morocco,MAR,Reproductive health,100,50,100,0,0,50,0,0,0,50,0,10,30
2015,Northern Africa,AFN,Morocco,MAR,Gender statistics ,100,100,100,50,50,80,0,0,0,50,0,10,45
2015,Northern Africa,AFN,Morocco,MAR,Poverty & income,50,50,50,50,0,40,0,0,0,100,0,20,30
2015,Northern Africa,AFN,Morocco,MAR,Social statistics subscore,68.8,62.5,62.5,31.3,25,50,6.3,0,0,56.3,0,12.5,31.3
2015,Northern Africa,AFN,Morocco,MAR,National accounts,50,50,50,50,0,50,0,0,0,50,0,10,27.8
2015,Northern Africa,AFN,Morocco,MAR,Labor ,100,100,100,100,0,80,0,0,0,100,0,20,50
2015,Northern Africa,AFN,Morocco,MAR,Price indexes,100,100,100,0,0,60,0,0,0,50,0,10,35
2015,Northern Africa,AFN,Morocco,MAR,Government finance,100,100,100,100,0,100,0,0,0,50,0,10,50
2015,Northern Africa,AFN,Morocco,MAR,Money & banking,50,50,50,0,0,50,0,0,0,50,0,10,25
2015,Northern Africa,AFN,Morocco,MAR,International trade,100,100,100,0,0,100,0,0,0,50,0,10,43.8
2015,Northern Africa,AFN,Morocco,MAR,Balance of payments,50,50,50,0,0,50,0,0,0,50,0,10,25
2015,Northern Africa,AFN,Morocco,MAR,Economic & financial statistics subscore,78.6,78.6,78.6,62.5,0,70.4,0,0,0,57.1,0,11.4,37.1
2015,Northern Africa,AFN,Morocco,MAR,Land use,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Northern Africa,AFN,Morocco,MAR,Resource use,50,50,50,50,50,50,0,0,0,50,0,10,30
2015,Northern Africa,AFN,Morocco,MAR,Energy use,50,50,50,50,50,50,0,0,0,50,0,10,30
2015,Northern Africa,AFN,Morocco,MAR,Pollution,50,0,0,50,0,20,0,0,0,50,0,10,15
2015,Northern Africa,AFN,Morocco,MAR,Built environment,100,50,50,50,0,50,0,0,0,100,0,20,35
2015,Northern Africa,AFN,Morocco,MAR,Environment subscore,60,40,40,50,20,42,0,0,0,60,0,12,27
2015,Northern Africa,AFN,Morocco,MAR,All Categories,69.1,60.4,60.4,45.5,19.7,52.8,2.1,0,0,57.8,0,12,31.6
2015,Northern Africa,AFN,Sudan,SDN,Population & vital statistics,100,50,50,100,0,60,100,0,50,100,50,60,60
2015,Northern Africa,AFN,Sudan,SDN,Education facilities,50,50,50,50,0,40,50,0,50,100,50,50,45
2015,Northern Africa,AFN,Sudan,SDN,Education outcomes,50,50,50,50,0,40,50,0,50,100,50,50,45
2015,Northern Africa,AFN,Sudan,SDN,Health facilities,50,50,50,50,0,40,100,0,50,100,50,60,50
2015,Northern Africa,AFN,Sudan,SDN,Health outcomes,50,50,50,50,0,40,50,0,50,100,50,50,45
2015,Northern Africa,AFN,Sudan,SDN,Reproductive health,50,50,50,50,0,40,50,0,50,100,50,50,45
2015,Northern Africa,AFN,Sudan,SDN,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Northern Africa,AFN,Sudan,SDN,Poverty & income,50,0,0,50,0,20,50,0,50,100,50,50,35
2015,Northern Africa,AFN,Sudan,SDN,Social statistics subscore,50,37.5,37.5,50,0,35,56.3,0,43.8,87.5,43.8,46.3,40.6
2015,Northern Africa,AFN,Sudan,SDN,National accounts,50,50,50,0,0,37.5,50,0,50,100,50,50,44.4
2015,Northern Africa,AFN,Sudan,SDN,Labor ,50,50,0,0,0,20,50,0,50,100,50,50,35
2015,Northern Africa,AFN,Sudan,SDN,Price indexes,100,100,100,50,0,70,100,0,50,100,50,60,65
2015,Northern Africa,AFN,Sudan,SDN,Government finance,50,50,50,0,0,37.5,100,0,0,100,50,50,44.4
2015,Northern Africa,AFN,Sudan,SDN,Money & banking,100,50,50,0,0,66.7,50,0,0,100,50,40,50
2015,Northern Africa,AFN,Sudan,SDN,International trade,100,100,100,0,0,100,100,0,50,100,50,60,75
2015,Northern Africa,AFN,Sudan,SDN,Balance of payments,100,0,50,0,0,50,100,0,50,100,50,60,56.3
2015,Northern Africa,AFN,Sudan,SDN,Economic & financial statistics subscore,78.6,57.1,57.1,12.5,0,51.9,78.6,0,35.7,100,50,52.9,52.4
2015,Northern Africa,AFN,Sudan,SDN,Land use,50,0,0,0,0,10,0,0,0,100,50,30,20
2015,Northern Africa,AFN,Sudan,SDN,Resource use,50,50,50,0,0,30,0,0,0,100,50,30,30
2015,Northern Africa,AFN,Sudan,SDN,Energy use,50,0,50,0,0,20,0,0,0,50,50,20,20
2015,Northern Africa,AFN,Sudan,SDN,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Northern Africa,AFN,Sudan,SDN,Built environment,100,50,50,50,0,50,50,0,50,100,50,50,50
2015,Northern Africa,AFN,Sudan,SDN,Environment subscore,50,20,30,10,0,22,10,0,10,70,40,26,24
2015,Northern Africa,AFN,Sudan,SDN,All Categories,59.5,38.2,41.5,26.1,0,35,48.3,0,29.8,85.8,44.6,41.7,38.5
2015,Northern Africa,AFN,Tunisia,TUN,Population & vital statistics,100,50,50,50,0,50,100,50,50,100,100,80,65
2015,Northern Africa,AFN,Tunisia,TUN,Education facilities,50,50,50,0,0,30,100,50,50,100,100,80,55
2015,Northern Africa,AFN,Tunisia,TUN,Education outcomes,100,100,100,0,0,60,100,50,50,100,100,80,70
2015,Northern Africa,AFN,Tunisia,TUN,Health facilities,50,50,50,0,0,30,100,0,50,100,100,70,50
2015,Northern Africa,AFN,Tunisia,TUN,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Northern Africa,AFN,Tunisia,TUN,Reproductive health,50,50,50,0,0,30,50,0,50,100,100,60,45
2015,Northern Africa,AFN,Tunisia,TUN,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Northern Africa,AFN,Tunisia,TUN,Poverty & income,50,0,0,0,0,10,0,0,0,100,100,40,25
2015,Northern Africa,AFN,Tunisia,TUN,Social statistics subscore,50,37.5,37.5,6.3,0,26.3,56.3,18.8,31.3,75,75,51.3,38.8
2015,Northern Africa,AFN,Tunisia,TUN,National accounts,50,50,50,0,0,37.5,50,50,50,100,100,70,55.6
2015,Northern Africa,AFN,Tunisia,TUN,Labor ,50,50,50,0,0,30,50,50,50,100,100,70,50
2015,Northern Africa,AFN,Tunisia,TUN,Price indexes,50,50,0,0,0,20,100,50,50,100,100,80,50
2015,Northern Africa,AFN,Tunisia,TUN,Government finance,50,50,50,0,0,37.5,50,50,50,100,100,70,55.6
2015,Northern Africa,AFN,Tunisia,TUN,Money & banking,50,50,50,0,0,50,50,50,50,100,100,70,62.5
2015,Northern Africa,AFN,Tunisia,TUN,International trade,100,100,0,0,0,66.7,100,50,50,100,100,80,75
2015,Northern Africa,AFN,Tunisia,TUN,Balance of payments,50,0,50,0,0,33.3,100,0,0,100,100,60,50
2015,Northern Africa,AFN,Tunisia,TUN,Economic & financial statistics subscore,57.1,50,35.7,0,0,37,71.4,42.9,42.9,100,100,71.4,56.5
2015,Northern Africa,AFN,Tunisia,TUN,Land use,50,50,0,0,0,20,0,0,0,50,100,30,25
2015,Northern Africa,AFN,Tunisia,TUN,Resource use,50,50,50,0,0,30,50,50,50,100,100,70,50
2015,Northern Africa,AFN,Tunisia,TUN,Energy use,50,50,0,50,0,30,50,50,50,100,100,70,50
2015,Northern Africa,AFN,Tunisia,TUN,Pollution,50,0,50,0,0,20,100,50,50,100,100,80,50
2015,Northern Africa,AFN,Tunisia,TUN,Built environment,50,50,50,0,0,30,50,50,50,100,100,70,50
2015,Northern Africa,AFN,Tunisia,TUN,Environment subscore,50,40,30,10,0,26,50,40,40,90,100,64,45
2015,Northern Africa,AFN,Tunisia,TUN,All Categories,52.4,42.5,34.4,6.3,0,29.2,59.2,33.9,38,88.3,91.7,62.2,46.3
2015,Southern Africa,AFZ,Botswana,BWA,Population & vital statistics,100,50,0,50,0,40,0,0,0,50,0,10,25
2015,Southern Africa,AFZ,Botswana,BWA,Education facilities,100,50,50,50,0,50,0,0,0,50,0,10,30
2015,Southern Africa,AFZ,Botswana,BWA,Education outcomes,100,50,50,50,0,50,0,0,0,50,0,10,30
2015,Southern Africa,AFZ,Botswana,BWA,Health facilities,100,0,100,50,0,50,0,0,0,50,0,10,30
2015,Southern Africa,AFZ,Botswana,BWA,Health outcomes,50,50,50,0,0,30,0,0,0,50,0,10,20
2015,Southern Africa,AFZ,Botswana,BWA,Reproductive health,100,50,100,0,0,50,0,0,0,50,0,10,30
2015,Southern Africa,AFZ,Botswana,BWA,Gender statistics ,50,50,0,0,0,20,0,0,0,50,0,10,15
2015,Southern Africa,AFZ,Botswana,BWA,Poverty & income,50,0,50,0,0,20,0,0,0,50,0,10,15
2015,Southern Africa,AFZ,Botswana,BWA,Social statistics subscore,81.3,37.5,50,25,0,38.8,0,0,0,50,0,10,24.4
2015,Southern Africa,AFZ,Botswana,BWA,National accounts,100,100,100,0,0,75,0,0,0,50,0,10,38.9
2015,Southern Africa,AFZ,Botswana,BWA,Labor ,100,100,100,100,0,80,0,0,0,50,0,10,45
2015,Southern Africa,AFZ,Botswana,BWA,Price indexes,50,50,0,0,0,20,0,0,0,0,0,0,10
2015,Southern Africa,AFZ,Botswana,BWA,Government finance,100,100,100,0,0,75,0,0,0,50,0,10,38.9
2015,Southern Africa,AFZ,Botswana,BWA,Money & banking,100,100,100,0,0,100,0,0,0,50,0,10,43.8
2015,Southern Africa,AFZ,Botswana,BWA,International trade,100,100,50,0,0,83.3,0,0,0,50,0,10,37.5
2015,Southern Africa,AFZ,Botswana,BWA,Balance of payments,50,50,0,0,0,33.3,0,0,0,50,0,10,18.8
2015,Southern Africa,AFZ,Botswana,BWA,Economic & financial statistics subscore,85.7,85.7,64.3,25,0,64.8,0,0,0,42.9,0,8.6,33.1
2015,Southern Africa,AFZ,Botswana,BWA,Land use,50,50,50,0,0,30,0,0,0,50,0,10,20
2015,Southern Africa,AFZ,Botswana,BWA,Resource use,50,50,50,0,0,30,0,0,0,50,0,10,20
2015,Southern Africa,AFZ,Botswana,BWA,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Botswana,BWA,Pollution,50,0,50,0,0,20,0,0,0,50,0,10,15
2015,Southern Africa,AFZ,Botswana,BWA,Built environment,100,50,50,50,0,50,0,0,0,50,0,10,30
2015,Southern Africa,AFZ,Botswana,BWA,Environment subscore,50,30,40,10,0,26,0,0,0,40,0,8,17
2015,Southern Africa,AFZ,Botswana,BWA,All Categories,72.3,51.1,51.4,19.2,0,41.4,0,0,0,44.3,0,8.9,24.5
2015,Southern Africa,AFZ,Lesotho,LSO,Population & vital statistics,100,100,50,50,0,60,0,0,0,50,0,10,35
2015,Southern Africa,AFZ,Lesotho,LSO,Education facilities,50,50,50,0,0,30,50,0,100,50,0,40,35
2015,Southern Africa,AFZ,Lesotho,LSO,Education outcomes,50,50,50,50,0,40,50,0,50,50,0,30,35
2015,Southern Africa,AFZ,Lesotho,LSO,Health facilities,50,50,50,50,0,40,50,0,50,50,0,30,35
2015,Southern Africa,AFZ,Lesotho,LSO,Health outcomes,50,0,50,50,0,30,0,0,0,50,0,10,20
2015,Southern Africa,AFZ,Lesotho,LSO,Reproductive health,50,50,50,50,0,40,50,0,50,50,0,30,35
2015,Southern Africa,AFZ,Lesotho,LSO,Gender statistics ,50,50,0,0,0,20,0,0,0,100,0,20,20
2015,Southern Africa,AFZ,Lesotho,LSO,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Lesotho,LSO,Social statistics subscore,50,43.8,37.5,31.3,0,32.5,25,0,31.3,50,0,21.3,26.9
2015,Southern Africa,AFZ,Lesotho,LSO,National accounts,100,100,100,0,0,75,100,0,0,0,0,20,44.4
2015,Southern Africa,AFZ,Lesotho,LSO,Labor ,100,50,0,0,0,30,50,50,0,100,0,40,35
2015,Southern Africa,AFZ,Lesotho,LSO,Price indexes,50,50,50,0,0,30,100,0,50,0,0,30,30
2015,Southern Africa,AFZ,Lesotho,LSO,Government finance,50,50,50,0,0,37.5,100,0,0,50,0,30,33.3
2015,Southern Africa,AFZ,Lesotho,LSO,Money & banking,100,0,50,0,0,50,0,0,0,100,0,20,31.3
2015,Southern Africa,AFZ,Lesotho,LSO,International trade,100,100,100,0,0,100,0,0,0,100,0,20,50
2015,Southern Africa,AFZ,Lesotho,LSO,Balance of payments,50,50,50,0,0,50,50,0,50,50,0,30,37.5
2015,Southern Africa,AFZ,Lesotho,LSO,Economic & financial statistics subscore,78.6,57.1,57.1,0,0,50,57.1,7.1,14.3,57.1,0,27.1,37.1
2015,Southern Africa,AFZ,Lesotho,LSO,Land use,100,100,100,50,0,70,0,0,0,50,0,10,40
2015,Southern Africa,AFZ,Lesotho,LSO,Resource use,100,50,100,0,0,50,50,0,50,50,0,30,40
2015,Southern Africa,AFZ,Lesotho,LSO,Energy use,0,0,0,0,0,0,0,0,0,100,0,20,10
2015,Southern Africa,AFZ,Lesotho,LSO,Pollution,50,0,0,0,0,10,0,0,0,100,0,20,15
2015,Southern Africa,AFZ,Lesotho,LSO,Built environment,100,50,50,50,0,50,50,0,50,100,0,40,45
2015,Southern Africa,AFZ,Lesotho,LSO,Environment subscore,70,40,50,20,0,36,20,0,20,80,0,24,30
2015,Southern Africa,AFZ,Lesotho,LSO,All Categories,66.2,47,48.2,19.9,0,38.6,34,2.4,21.8,62.4,0,24.1,31.1
2015,Southern Africa,AFZ,Namibia,NAM,Population & vital statistics,100,50,0,50,0,40,0,0,0,100,0,20,30
2015,Southern Africa,AFZ,Namibia,NAM,Education facilities,50,100,50,100,0,60,0,0,0,50,0,10,35
2015,Southern Africa,AFZ,Namibia,NAM,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Namibia,NAM,Health facilities,50,50,0,50,0,30,0,0,0,50,0,10,20
2015,Southern Africa,AFZ,Namibia,NAM,Health outcomes,0,0,0,0,0,0,0,0,0,50,0,10,5
2015,Southern Africa,AFZ,Namibia,NAM,Reproductive health,50,50,0,0,0,20,0,0,0,50,0,10,15
2015,Southern Africa,AFZ,Namibia,NAM,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Namibia,NAM,Poverty & income,50,0,50,50,0,30,0,0,0,50,0,10,20
2015,Southern Africa,AFZ,Namibia,NAM,Social statistics subscore,37.5,31.3,12.5,31.3,0,22.5,0,0,0,43.8,0,8.8,15.6
2015,Southern Africa,AFZ,Namibia,NAM,National accounts,100,100,100,0,0,75,100,0,0,50,0,30,50
2015,Southern Africa,AFZ,Namibia,NAM,Labor ,100,50,0,50,0,40,0,0,0,50,0,10,25
2015,Southern Africa,AFZ,Namibia,NAM,Price indexes,50,50,50,0,0,30,100,0,0,0,0,20,25
2015,Southern Africa,AFZ,Namibia,NAM,Government finance,50,50,50,0,0,37.5,100,0,0,50,0,30,33.3
2015,Southern Africa,AFZ,Namibia,NAM,Money & banking,50,50,50,0,0,50,0,0,0,50,0,10,25
2015,Southern Africa,AFZ,Namibia,NAM,International trade,100,100,50,0,0,83.3,100,0,0,0,0,20,43.8
2015,Southern Africa,AFZ,Namibia,NAM,Balance of payments,50,50,50,0,0,50,0,0,0,0,0,0,18.8
2015,Southern Africa,AFZ,Namibia,NAM,Economic & financial statistics subscore,71.4,64.3,50,12.5,0,50,57.1,0,0,28.6,0,17.1,31.5
2015,Southern Africa,AFZ,Namibia,NAM,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Namibia,NAM,Resource use,50,50,50,0,0,30,0,0,0,0,0,0,15
2015,Southern Africa,AFZ,Namibia,NAM,Energy use,0,0,0,0,0,0,0,0,0,50,0,10,5
2015,Southern Africa,AFZ,Namibia,NAM,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Namibia,NAM,Built environment,100,50,0,100,0,50,0,0,0,50,0,10,30
2015,Southern Africa,AFZ,Namibia,NAM,Environment subscore,30,20,10,20,0,16,0,0,0,20,0,4,10
2015,Southern Africa,AFZ,Namibia,NAM,All Categories,46.3,38.5,24.2,22.7,0,27.8,19,0,0,30.8,0,10,18.5
2015,Southern Africa,AFZ,South Africa,ZAF,Population & vital statistics,50,50,50,50,50,50,0,0,0,100,50,30,40
2015,Southern Africa,AFZ,South Africa,ZAF,Education facilities,50,50,50,0,0,30,100,0,0,0,50,30,30
2015,Southern Africa,AFZ,South Africa,ZAF,Education outcomes,50,50,50,50,50,50,0,0,0,0,50,10,30
2015,Southern Africa,AFZ,South Africa,ZAF,Health facilities,50,50,50,0,0,30,100,0,0,0,50,30,30
2015,Southern Africa,AFZ,South Africa,ZAF,Health outcomes,50,50,50,0,0,30,0,0,0,100,50,30,30
2015,Southern Africa,AFZ,South Africa,ZAF,Reproductive health,50,50,50,50,0,40,0,0,0,100,50,30,35
2015,Southern Africa,AFZ,South Africa,ZAF,Gender statistics ,50,50,50,0,0,30,0,0,0,100,50,30,30
2015,Southern Africa,AFZ,South Africa,ZAF,Poverty & income,100,50,50,50,50,60,0,0,0,100,50,30,45
2015,Southern Africa,AFZ,South Africa,ZAF,Social statistics subscore,56.3,50,50,25,18.8,40,25,0,0,62.5,50,27.5,33.8
2015,Southern Africa,AFZ,South Africa,ZAF,National accounts,50,50,50,0,0,37.5,100,0,0,100,50,50,44.4
2015,Southern Africa,AFZ,South Africa,ZAF,Labor ,100,100,100,100,100,100,0,0,0,100,50,30,65
2015,Southern Africa,AFZ,South Africa,ZAF,Price indexes,100,100,100,0,0,60,0,0,0,0,50,10,35
2015,Southern Africa,AFZ,South Africa,ZAF,Government finance,50,50,50,50,0,50,50,0,0,100,50,40,44.4
2015,Southern Africa,AFZ,South Africa,ZAF,Money & banking,50,50,50,0,0,50,50,0,0,100,50,40,43.8
2015,Southern Africa,AFZ,South Africa,ZAF,International trade,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,South Africa,ZAF,Balance of payments,100,100,50,0,0,83.3,0,0,0,100,50,30,50
2015,Southern Africa,AFZ,South Africa,ZAF,Economic & financial statistics subscore,64.3,64.3,57.1,37.5,50,57.4,28.6,0,0,71.4,42.9,28.6,41.1
2015,Southern Africa,AFZ,South Africa,ZAF,Land use,50,0,0,0,0,10,0,0,0,0,50,10,10
2015,Southern Africa,AFZ,South Africa,ZAF,Resource use,100,100,100,0,0,60,50,0,0,0,50,20,40
2015,Southern Africa,AFZ,South Africa,ZAF,Energy use,100,100,100,50,50,80,50,0,0,100,50,40,60
2015,Southern Africa,AFZ,South Africa,ZAF,Pollution,50,50,50,0,0,30,0,0,0,100,50,30,30
2015,Southern Africa,AFZ,South Africa,ZAF,Built environment,100,100,100,100,50,90,0,0,0,100,50,30,60
2015,Southern Africa,AFZ,South Africa,ZAF,Environment subscore,80,70,70,30,20,54,20,0,0,60,50,26,40
2015,Southern Africa,AFZ,South Africa,ZAF,All Categories,66.8,61.4,59,29.7,23.2,49.9,24.5,0,0,64.6,47.6,27.4,38.2
2015,Southern Africa,AFZ,Swaziland,SWZ,Population & vital statistics,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Education outcomes,50,0,50,0,0,20,0,0,50,50,0,20,20
2015,Southern Africa,AFZ,Swaziland,SWZ,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Health outcomes,50,0,50,0,0,20,0,0,50,50,0,20,20
2015,Southern Africa,AFZ,Swaziland,SWZ,Reproductive health,50,0,0,0,0,10,0,0,50,50,0,20,15
2015,Southern Africa,AFZ,Swaziland,SWZ,Gender statistics ,50,0,0,0,0,10,0,0,50,50,0,20,15
2015,Southern Africa,AFZ,Swaziland,SWZ,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Social statistics subscore,25,0,12.5,0,0,7.5,0,0,25,25,0,10,8.8
2015,Southern Africa,AFZ,Swaziland,SWZ,National accounts,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Price indexes,50,0,0,0,0,10,0,0,0,0,0,0,5
2015,Southern Africa,AFZ,Swaziland,SWZ,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,International trade,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Balance of payments,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Economic & financial statistics subscore,7.1,0,0,0,0,1.9,0,0,0,0,0,0,0.8
2015,Southern Africa,AFZ,Swaziland,SWZ,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Resource use,50,0,0,0,0,10,0,0,50,50,0,20,15
2015,Southern Africa,AFZ,Swaziland,SWZ,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Southern Africa,AFZ,Swaziland,SWZ,Pollution,50,0,0,0,0,10,0,0,50,50,0,20,15
2015,Southern Africa,AFZ,Swaziland,SWZ,Built environment,50,0,0,0,0,10,0,0,50,50,0,20,15
2015,Southern Africa,AFZ,Swaziland,SWZ,Environment subscore,30,0,0,0,0,6,0,0,30,30,0,12,9
2015,Southern Africa,AFZ,Swaziland,SWZ,All Categories,20.7,0,4.2,0,0,5.4,0,0,18.3,18.3,0,7.3,6.4
2015,Western Africa,AFW,Benin,BEN,Population & vital statistics,50,50,50,50,0,40,50,0,0,100,0,30,35
2015,Western Africa,AFW,Benin,BEN,Education facilities,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Western Africa,AFW,Benin,BEN,Education outcomes,50,50,50,0,0,30,0,0,0,50,0,10,20
2015,Western Africa,AFW,Benin,BEN,Health facilities,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Western Africa,AFW,Benin,BEN,Health outcomes,50,0,50,50,0,30,0,0,0,50,0,10,20
2015,Western Africa,AFW,Benin,BEN,Reproductive health,50,50,50,50,0,40,50,0,0,50,0,20,30
2015,Western Africa,AFW,Benin,BEN,Gender statistics ,50,50,0,50,0,30,0,0,0,50,0,10,20
2015,Western Africa,AFW,Benin,BEN,Poverty & income,50,50,50,50,0,40,0,0,0,100,0,20,30
2015,Western Africa,AFW,Benin,BEN,Social statistics subscore,50,43.8,43.8,43.8,0,36.3,12.5,0,0,62.5,0,15,25.6
2015,Western Africa,AFW,Benin,BEN,National accounts,50,50,50,0,0,37.5,50,0,0,50,0,20,27.8
2015,Western Africa,AFW,Benin,BEN,Labor ,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Western Africa,AFW,Benin,BEN,Price indexes,50,50,50,0,0,30,0,0,0,50,0,10,20
2015,Western Africa,AFW,Benin,BEN,Government finance,50,50,50,0,0,37.5,50,0,0,50,0,20,27.8
2015,Western Africa,AFW,Benin,BEN,Money & banking,100,50,100,0,0,83.3,0,0,0,50,0,10,37.5
2015,Western Africa,AFW,Benin,BEN,International trade,100,100,100,0,0,100,100,50,0,50,0,40,62.5
2015,Western Africa,AFW,Benin,BEN,Balance of payments,100,50,100,0,0,83.3,0,0,0,50,0,10,37.5
2015,Western Africa,AFW,Benin,BEN,Economic & financial statistics subscore,71.4,57.1,71.4,12.5,0,53.7,28.6,7.1,0,50,0,17.1,33.1
2015,Western Africa,AFW,Benin,BEN,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Western Africa,AFW,Benin,BEN,Resource use,50,0,50,50,0,30,0,0,0,50,0,10,20
2015,Western Africa,AFW,Benin,BEN,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Western Africa,AFW,Benin,BEN,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Western Africa,AFW,Benin,BEN,Built environment,100,50,0,50,0,40,0,0,0,100,0,20,30
2015,Western Africa,AFW,Benin,BEN,Environment subscore,30,10,10,20,0,14,0,0,0,30,0,6,10
2015,Western Africa,AFW,Benin,BEN,All Categories,50.5,37,41.7,27.6,0,33.1,13.7,2.4,0,47.5,0,12.7,22.5
2015,Western Africa,AFW,Burkina Faso,BFA,Population & vital statistics,50,50,50,50,50,50,0,0,0,50,0,10,30
2015,Western Africa,AFW,Burkina Faso,BFA,Education facilities,100,100,100,50,0,70,0,0,0,50,0,10,40
2015,Western Africa,AFW,Burkina Faso,BFA,Education outcomes,100,50,100,50,0,60,0,0,0,50,0,10,35
2015,Western Africa,AFW,Burkina Faso,BFA,Health facilities,50,0,50,50,50,40,0,0,0,50,0,10,25
2015,Western Africa,AFW,Burkina Faso,BFA,Health outcomes,100,50,100,0,0,50,0,0,0,50,0,10,30
2015,Western Africa,AFW,Burkina Faso,BFA,Reproductive health,50,50,50,0,0,30,0,0,0,50,0,10,20
2015,Western Africa,AFW,Burkina Faso,BFA,Gender statistics ,100,0,50,0,0,30,0,0,0,50,0,10,20
2015,Western Africa,AFW,Burkina Faso,BFA,Poverty & income,50,0,50,50,0,30,0,0,0,50,0,10,20
2015,Western Africa,AFW,Burkina Faso,BFA,Social statistics subscore,75,37.5,68.8,31.3,12.5,45,0,0,0,50,0,10,27.5
2015,Western Africa,AFW,Burkina Faso,BFA,National accounts,100,50,50,0,0,50,0,0,0,50,0,10,27.8
2015,Western Africa,AFW,Burkina Faso,BFA,Labor ,100,50,100,50,0,60,0,0,0,50,0,10,35
2015,Western Africa,AFW,Burkina Faso,BFA,Price indexes,50,50,50,0,0,30,0,0,0,50,0,10,20
