"country","indicator_date","nada_dates","nada_title"
"Egypt, Arab Rep.",2006,"1988, 1992, 1995, 1996, 2000, 2003, 2005, 2006, 2008, 2011, 2013, 2014","Demographic and Health Survey 1988; Demographic and Health Survey 1992; Demographic and Health Survey 1995; Multiple Indicator Cluster Survey 1996; Demographic and Health Survey 2000; Interim Demographic and Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2008; Global School-based Student Health Survey 2011; Multiple Indicator Cluster Survey 2013-2014; Demographic and Health Survey 2014"
"Egypt, Arab Rep.",2008,"1988, 1992, 1995, 1996, 2000, 2003, 2005, 2006, 2008, 2011, 2013, 2014","Demographic and Health Survey 1988; Demographic and Health Survey 1992; Demographic and Health Survey 1995; Multiple Indicator Cluster Survey 1996; Demographic and Health Survey 2000; Interim Demographic and Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2008; Global School-based Student Health Survey 2011; Multiple Indicator Cluster Survey 2013-2014; Demographic and Health Survey 2014"
"Egypt, Arab Rep.",2011,"1988, 1992, 1995, 1996, 2000, 2003, 2005, 2006, 2008, 2011, 2013, 2014","Demographic and Health Survey 1988; Demographic and Health Survey 1992; Demographic and Health Survey 1995; Multiple Indicator Cluster Survey 1996; Demographic and Health Survey 2000; Interim Demographic and Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2008; Global School-based Student Health Survey 2011; Multiple Indicator Cluster Survey 2013-2014; Demographic and Health Survey 2014"
"Egypt, Arab Rep.",2013,"1988, 1992, 1995, 1996, 2000, 2003, 2005, 2006, 2008, 2011, 2013, 2014","Demographic and Health Survey 1988; Demographic and Health Survey 1992; Demographic and Health Survey 1995; Multiple Indicator Cluster Survey 1996; Demographic and Health Survey 2000; Interim Demographic and Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2008; Global School-based Student Health Survey 2011; Multiple Indicator Cluster Survey 2013-2014; Demographic and Health Survey 2014"
"Egypt, Arab Rep.",2014,"1988, 1992, 1995, 1996, 2000, 2003, 2005, 2006, 2008, 2011, 2013, 2014","Demographic and Health Survey 1988; Demographic and Health Survey 1992; Demographic and Health Survey 1995; Multiple Indicator Cluster Survey 1996; Demographic and Health Survey 2000; Interim Demographic and Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2008; Global School-based Student Health Survey 2011; Multiple Indicator Cluster Survey 2013-2014; Demographic and Health Survey 2014"
"El Salvador",1985,"1985, 1993, 2008, 2014","Encuesta Nacional de Salud Familiar1985; Encuesta Nacional de Salud Familiar 1993; Encuesta Nacional de Salud Familiar 2008; Encuesta de Indicadores Múltiples por Conglomerados 2014"
"El Salvador",1993,"1985, 1993, 2008, 2014","Encuesta Nacional de Salud Familiar1985; Encuesta Nacional de Salud Familiar 1993; Encuesta Nacional de Salud Familiar 2008; Encuesta de Indicadores Múltiples por Conglomerados 2014"
"El Salvador",2008,"1985, 1993, 2008, 2014","Encuesta Nacional de Salud Familiar1985; Encuesta Nacional de Salud Familiar 1993; Encuesta Nacional de Salud Familiar 2008; Encuesta de Indicadores Múltiples por Conglomerados 2014"
"El Salvador",2014,"1985, 1993, 2008, 2014","Encuesta Nacional de Salud Familiar1985; Encuesta Nacional de Salud Familiar 1993; Encuesta Nacional de Salud Familiar 2008; Encuesta de Indicadores Múltiples por Conglomerados 2014"
"Eritrea",1995,"1995, 2002","Demographic and Health Survey 1995; Demographic and Health Survey 2002"
"Eritrea",2002,"1995, 2002","Demographic and Health Survey 1995; Demographic and Health Survey 2002"
"Estonia",2003,"2003","World Health Survey 2003"
"Eswatini",1995,"1995, 2000, 2003, 2006, 2010, 2012, 2014","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2003; Demographic and Health Survey 2006-2007; Multiple Indicator Cluster Survey 2010; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2014"
"Eswatini",2000,"1995, 2000, 2003, 2006, 2010, 2012, 2014","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2003; Demographic and Health Survey 2006-2007; Multiple Indicator Cluster Survey 2010; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2014"
"Eswatini",2003,"1995, 2000, 2003, 2006, 2010, 2012, 2014","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2003; Demographic and Health Survey 2006-2007; Multiple Indicator Cluster Survey 2010; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2014"
"Eswatini",2006,"1995, 2000, 2003, 2006, 2010, 2012, 2014","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2003; Demographic and Health Survey 2006-2007; Multiple Indicator Cluster Survey 2010; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2014"
"Eswatini",2010,"1995, 2000, 2003, 2006, 2010, 2012, 2014","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2003; Demographic and Health Survey 2006-2007; Multiple Indicator Cluster Survey 2010; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2014"
"Eswatini",2012,"1995, 2000, 2003, 2006, 2010, 2012, 2014","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2003; Demographic and Health Survey 2006-2007; Multiple Indicator Cluster Survey 2010; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2014"
"Eswatini",2014,"1995, 2000, 2003, 2006, 2010, 2012, 2014","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2000; Global School-based Student Health Survey 2003; Demographic and Health Survey 2006-2007; Multiple Indicator Cluster Survey 2010; Global School-based Student Health Survey 2012; Multiple Indicator Cluster Survey 2014"
"Ethiopia",1995,"1995, 2000, 2003, 2005, 2006, 2010, 2016, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Demographic and Health Survey 2000; World Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2011; Demographic and Health Survey 2016; Mini Demographic and Health Survey 2019"
"Ethiopia",2000,"1995, 2000, 2003, 2005, 2006, 2010, 2016, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Demographic and Health Survey 2000; World Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2011; Demographic and Health Survey 2016; Mini Demographic and Health Survey 2019"
"Ethiopia",2003,"1995, 2000, 2003, 2005, 2006, 2010, 2016, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Demographic and Health Survey 2000; World Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2011; Demographic and Health Survey 2016; Mini Demographic and Health Survey 2019"
"Ethiopia",2005,"1995, 2000, 2003, 2005, 2006, 2010, 2016, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Demographic and Health Survey 2000; World Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2011; Demographic and Health Survey 2016; Mini Demographic and Health Survey 2019"
"Ethiopia",2006,"1995, 2000, 2003, 2005, 2006, 2010, 2016, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Demographic and Health Survey 2000; World Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2011; Demographic and Health Survey 2016; Mini Demographic and Health Survey 2019"
"Ethiopia",2010,"1995, 2000, 2003, 2005, 2006, 2010, 2016, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Demographic and Health Survey 2000; World Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2011; Demographic and Health Survey 2016; Mini Demographic and Health Survey 2019"
"Ethiopia",2016,"1995, 2000, 2003, 2005, 2006, 2010, 2016, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Demographic and Health Survey 2000; World Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2011; Demographic and Health Survey 2016; Mini Demographic and Health Survey 2019"
"Ethiopia",2019,"1995, 2000, 2003, 2005, 2006, 2010, 2016, 2019","Multiple Indicator Cluster Survey 1995, Round 1; Demographic and Health Survey 2000; World Health Survey 2003; Demographic and Health Survey 2005; Global School-based Student Health Survey 2006; Demographic and Health Survey 2011; Demographic and Health Survey 2016; Mini Demographic and Health Survey 2019"
"Fiji",2021,"2021","Multiple Indicator Cluster Survey 2021"
"Finland",2003,"2003","World Health Survey 2003"
"France",2003,"2003","World Health Survey 2003"
"Gabon",1996,"1996, 2000, 2012","Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2000; Enquête Démographique et de Santé 2012"
"Gabon",2000,"1996, 2000, 2012","Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2000; Enquête Démographique et de Santé 2012"
"Gabon",2012,"1996, 2000, 2012","Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2000; Enquête Démographique et de Santé 2012"
"Gambia, The",1996,"1996, 2000, 2001, 2005, 2006, 2010, 2018, 2019","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Maternal Mortality Survey 2001; Multiple Indicator Cluster Survey 2005-2006; Obstetric Fistula Survey 2006; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2018; Demographic and Health Survey 2019-2020"
"Gambia, The",2000,"1996, 2000, 2001, 2005, 2006, 2010, 2018, 2019","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Maternal Mortality Survey 2001; Multiple Indicator Cluster Survey 2005-2006; Obstetric Fistula Survey 2006; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2018; Demographic and Health Survey 2019-2020"
"Gambia, The",2001,"1996, 2000, 2001, 2005, 2006, 2010, 2018, 2019","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Maternal Mortality Survey 2001; Multiple Indicator Cluster Survey 2005-2006; Obstetric Fistula Survey 2006; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2018; Demographic and Health Survey 2019-2020"
"Gambia, The",2005,"1996, 2000, 2001, 2005, 2006, 2010, 2018, 2019","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Maternal Mortality Survey 2001; Multiple Indicator Cluster Survey 2005-2006; Obstetric Fistula Survey 2006; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2018; Demographic and Health Survey 2019-2020"
"Gambia, The",2006,"1996, 2000, 2001, 2005, 2006, 2010, 2018, 2019","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Maternal Mortality Survey 2001; Multiple Indicator Cluster Survey 2005-2006; Obstetric Fistula Survey 2006; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2018; Demographic and Health Survey 2019-2020"
"Gambia, The",2010,"1996, 2000, 2001, 2005, 2006, 2010, 2018, 2019","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Maternal Mortality Survey 2001; Multiple Indicator Cluster Survey 2005-2006; Obstetric Fistula Survey 2006; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2018; Demographic and Health Survey 2019-2020"
"Gambia, The",2018,"1996, 2000, 2001, 2005, 2006, 2010, 2018, 2019","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Maternal Mortality Survey 2001; Multiple Indicator Cluster Survey 2005-2006; Obstetric Fistula Survey 2006; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2018; Demographic and Health Survey 2019-2020"
"Gambia, The",2019,"1996, 2000, 2001, 2005, 2006, 2010, 2018, 2019","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Maternal Mortality Survey 2001; Multiple Indicator Cluster Survey 2005-2006; Obstetric Fistula Survey 2006; Multiple Indicator Cluster Survey 2010; Multiple Indicator Cluster Survey 2018; Demographic and Health Survey 2019-2020"
"Georgia",2000,"2000, 2003, 2005, 2010, 2018","Multiple Indicator Cluster Survey 2000; World Health Survey 2003; Multiple Indicator Cluster Survey 2005; STEPwise Survey for Non Communicable Diseases Risk Factors 2010; Multiple Indicator Cluster Survey 2018"
"Georgia",2003,"2000, 2003, 2005, 2010, 2018","Multiple Indicator Cluster Survey 2000; World Health Survey 2003; Multiple Indicator Cluster Survey 2005; STEPwise Survey for Non Communicable Diseases Risk Factors 2010; Multiple Indicator Cluster Survey 2018"
"Georgia",2005,"2000, 2003, 2005, 2010, 2018","Multiple Indicator Cluster Survey 2000; World Health Survey 2003; Multiple Indicator Cluster Survey 2005; STEPwise Survey for Non Communicable Diseases Risk Factors 2010; Multiple Indicator Cluster Survey 2018"
"Georgia",2010,"2000, 2003, 2005, 2010, 2018","Multiple Indicator Cluster Survey 2000; World Health Survey 2003; Multiple Indicator Cluster Survey 2005; STEPwise Survey for Non Communicable Diseases Risk Factors 2010; Multiple Indicator Cluster Survey 2018"
"Georgia",2018,"2000, 2003, 2005, 2010, 2018","Multiple Indicator Cluster Survey 2000; World Health Survey 2003; Multiple Indicator Cluster Survey 2005; STEPwise Survey for Non Communicable Diseases Risk Factors 2010; Multiple Indicator Cluster Survey 2018"
"Germany",2003,"2003","World Health Survey 2003"
"Ghana",1988,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",1993,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",1995,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",1998,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",2002,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",2003,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",2006,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",2007,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",2008,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",2011,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",2012,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",2014,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",2016,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Ghana",2017,"1988, 1993, 1995, 1998, 2002, 2003, 2006, 2007, 2008, 2011, 2012, 2014, 2016, 2017","Demographic and Health Survey 1988; Demographic and Health Survey 1993; Multiple Indicator Cluster Survey 1995; Demographic and Health Survey 1998; Service Provision Assessment Survey 2002; Demographic and Health Survey 2003; Multiple Indicator Cluster Survey 2006; Global School-based Student Health Survey 2007; Demographic and Health Survey 2008; Multiple Indicator Cluster Survey 2011; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014; Malaria Indicator Survey 2016; Maternal Health Survey 2017"
"Greece",2003,"2003","World Health Survey 2003"
"Grenada",2008,"2008","Global School-based Student Health Survey 2008"
"Guatemala",1987,"1987, 1995, 1998, 2003, 2008, 2009, 2014","Encuesta Nacional de Salud Materno Infantil 1987; Encuesta Nacional De Salud Materno Infantil 1995; Encuesta Nacional de Salud Materno Infantil 1998 - 1999; World Health Survey 2003; Encuesta Nacional de Salud Materno Infantil 2008-2009; Global School-based Student Health Survey 2009; Encuesta Nacional de Salud Materno Infantil 2014-2015"
"Guatemala",1995,"1987, 1995, 1998, 2003, 2008, 2009, 2014","Encuesta Nacional de Salud Materno Infantil 1987; Encuesta Nacional De Salud Materno Infantil 1995; Encuesta Nacional de Salud Materno Infantil 1998 - 1999; World Health Survey 2003; Encuesta Nacional de Salud Materno Infantil 2008-2009; Global School-based Student Health Survey 2009; Encuesta Nacional de Salud Materno Infantil 2014-2015"
"Guatemala",1998,"1987, 1995, 1998, 2003, 2008, 2009, 2014","Encuesta Nacional de Salud Materno Infantil 1987; Encuesta Nacional De Salud Materno Infantil 1995; Encuesta Nacional de Salud Materno Infantil 1998 - 1999; World Health Survey 2003; Encuesta Nacional de Salud Materno Infantil 2008-2009; Global School-based Student Health Survey 2009; Encuesta Nacional de Salud Materno Infantil 2014-2015"
"Guatemala",2003,"1987, 1995, 1998, 2003, 2008, 2009, 2014","Encuesta Nacional de Salud Materno Infantil 1987; Encuesta Nacional De Salud Materno Infantil 1995; Encuesta Nacional de Salud Materno Infantil 1998 - 1999; World Health Survey 2003; Encuesta Nacional de Salud Materno Infantil 2008-2009; Global School-based Student Health Survey 2009; Encuesta Nacional de Salud Materno Infantil 2014-2015"
"Guatemala",2008,"1987, 1995, 1998, 2003, 2008, 2009, 2014","Encuesta Nacional de Salud Materno Infantil 1987; Encuesta Nacional De Salud Materno Infantil 1995; Encuesta Nacional de Salud Materno Infantil 1998 - 1999; World Health Survey 2003; Encuesta Nacional de Salud Materno Infantil 2008-2009; Global School-based Student Health Survey 2009; Encuesta Nacional de Salud Materno Infantil 2014-2015"
"Guatemala",2009,"1987, 1995, 1998, 2003, 2008, 2009, 2014","Encuesta Nacional de Salud Materno Infantil 1987; Encuesta Nacional De Salud Materno Infantil 1995; Encuesta Nacional de Salud Materno Infantil 1998 - 1999; World Health Survey 2003; Encuesta Nacional de Salud Materno Infantil 2008-2009; Global School-based Student Health Survey 2009; Encuesta Nacional de Salud Materno Infantil 2014-2015"
"Guatemala",2014,"1987, 1995, 1998, 2003, 2008, 2009, 2014","Encuesta Nacional de Salud Materno Infantil 1987; Encuesta Nacional De Salud Materno Infantil 1995; Encuesta Nacional de Salud Materno Infantil 1998 - 1999; World Health Survey 2003; Encuesta Nacional de Salud Materno Infantil 2008-2009; Global School-based Student Health Survey 2009; Encuesta Nacional de Salud Materno Infantil 2014-2015"
"Guinea",1992,"1992, 1996, 1999, 2005, 2012, 2016, 2018","Enquête Démographique et de Santé1992; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 1999; Enquête Démographique et de Santé 2005; Enquête Démographique et de Santé et à Indicateurs Multiples 2012; Enquête par Grappes à Indicateurs Multiples 2016; Enquête Démographique et de Santé 2018"
"Guinea",1996,"1992, 1996, 1999, 2005, 2012, 2016, 2018","Enquête Démographique et de Santé1992; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 1999; Enquête Démographique et de Santé 2005; Enquête Démographique et de Santé et à Indicateurs Multiples 2012; Enquête par Grappes à Indicateurs Multiples 2016; Enquête Démographique et de Santé 2018"
"Guinea",1999,"1992, 1996, 1999, 2005, 2012, 2016, 2018","Enquête Démographique et de Santé1992; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 1999; Enquête Démographique et de Santé 2005; Enquête Démographique et de Santé et à Indicateurs Multiples 2012; Enquête par Grappes à Indicateurs Multiples 2016; Enquête Démographique et de Santé 2018"
"Guinea",2005,"1992, 1996, 1999, 2005, 2012, 2016, 2018","Enquête Démographique et de Santé1992; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 1999; Enquête Démographique et de Santé 2005; Enquête Démographique et de Santé et à Indicateurs Multiples 2012; Enquête par Grappes à Indicateurs Multiples 2016; Enquête Démographique et de Santé 2018"
"Guinea",2012,"1992, 1996, 1999, 2005, 2012, 2016, 2018","Enquête Démographique et de Santé1992; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 1999; Enquête Démographique et de Santé 2005; Enquête Démographique et de Santé et à Indicateurs Multiples 2012; Enquête par Grappes à Indicateurs Multiples 2016; Enquête Démographique et de Santé 2018"
"Guinea",2016,"1992, 1996, 1999, 2005, 2012, 2016, 2018","Enquête Démographique et de Santé1992; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 1999; Enquête Démographique et de Santé 2005; Enquête Démographique et de Santé et à Indicateurs Multiples 2012; Enquête par Grappes à Indicateurs Multiples 2016; Enquête Démographique et de Santé 2018"
"Guinea",2018,"1992, 1996, 1999, 2005, 2012, 2016, 2018","Enquête Démographique et de Santé1992; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 1999; Enquête Démographique et de Santé 2005; Enquête Démographique et de Santé et à Indicateurs Multiples 2012; Enquête par Grappes à Indicateurs Multiples 2016; Enquête Démographique et de Santé 2018"
"Guinea-Bissau",1996,"1996, 2010, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Inquérito por Amostragem aos Indicadores Múltiplos 2010, Inquérito Demográfico de Saúde Reprodutiva (IDSR); Inquérito aos Indicadores Múltiplos 2014; Multiple Indicator Cluster Survey 2018-2019"
"Guinea-Bissau",2010,"1996, 2010, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Inquérito por Amostragem aos Indicadores Múltiplos 2010, Inquérito Demográfico de Saúde Reprodutiva (IDSR); Inquérito aos Indicadores Múltiplos 2014; Multiple Indicator Cluster Survey 2018-2019"
