Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2018,Northern Africa,AFN,Morocco,MAR,Education outcomes,50,50,50,50,50,50,50,100,0,50,100,60,55
2018,Northern Africa,AFN,Morocco,MAR,Health facilities,100,50,50,50,50,60,50,100,50,50,100,70,65
2018,Northern Africa,AFN,Morocco,MAR,Health outcomes,50,50,50,0,0,30,50,100,50,50,100,70,50
2018,Northern Africa,AFN,Morocco,MAR,Reproductive health,100,50,50,50,0,50,50,100,50,50,100,70,60
2018,Northern Africa,AFN,Morocco,MAR,Gender statistics ,100,50,50,0,0,40,50,100,50,50,100,70,55
2018,Northern Africa,AFN,Morocco,MAR,Crime & justice,50,50,50,0,0,30,100,100,100,50,100,90,60
2018,Northern Africa,AFN,Morocco,MAR,Poverty & income,50,50,0,50,50,40,50,100,50,50,100,70,55
2018,Northern Africa,AFN,Morocco,MAR,Social statistics subscore,72.2,55.6,50,27.8,22.2,45.6,55.6,100,50,50,100,71.1,58.3
2018,Northern Africa,AFN,Morocco,MAR,National accounts,50,50,50,0,0,37.5,0,100,50,50,100,60,50
2018,Northern Africa,AFN,Morocco,MAR,Labor ,100,100,100,0,0,60,50,100,50,50,100,70,65
2018,Northern Africa,AFN,Morocco,MAR,Price indexes,100,100,100,50,0,87.5,50,100,50,50,100,70,77.8
2018,Northern Africa,AFN,Morocco,MAR,Government finance,100,100,100,0,0,75,50,100,50,50,100,70,72.2
2018,Northern Africa,AFN,Morocco,MAR,Money & banking,100,100,50,0,0,83.3,50,100,50,50,100,70,75
2018,Northern Africa,AFN,Morocco,MAR,International trade,50,50,50,0,0,50,50,100,50,50,100,70,62.5
2018,Northern Africa,AFN,Morocco,MAR,Balance of payments,100,100,50,0,0,83.3,50,100,50,50,100,70,75
2018,Northern Africa,AFN,Morocco,MAR,Economic & financial statistics subscore,85.7,85.7,71.4,12.5,0,67.3,42.9,100,50,50,100,68.6,68
2018,Northern Africa,AFN,Morocco,MAR,Land use,50,50,50,0,0,30,50,100,50,50,100,70,50
2018,Northern Africa,AFN,Morocco,MAR,Resource use,100,100,100,50,0,87.5,50,100,50,50,100,70,77.8
2018,Northern Africa,AFN,Morocco,MAR,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Morocco,MAR,Pollution,100,0,0,0,0,25,100,100,100,50,100,90,61.1
2018,Northern Africa,AFN,Morocco,MAR,Built environment,100,50,50,0,0,40,0,100,0,50,100,50,45
2018,Northern Africa,AFN,Morocco,MAR,Environment subscore,70,40,40,10,0,36.4,40,80,40,40,80,56,46.8
2018,Northern Africa,AFN,Morocco,MAR,All Categories,76,60.4,53.8,17.5,14.4,48.6,46.1,93.3,46.7,46.7,93.3,65.2,57.5
2018,Northern Africa,AFN,Sudan,SDN,Population & vital statistics,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Sudan,SDN,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Sudan,SDN,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Sudan,SDN,Health facilities,100,50,50,50,0,50,0,100,50,50,0,40,45
2018,Northern Africa,AFN,Sudan,SDN,Health outcomes,50,50,0,50,0,30,0,100,50,100,0,50,40
2018,Northern Africa,AFN,Sudan,SDN,Reproductive health,100,50,0,50,0,40,0,100,50,50,0,40,40
2018,Northern Africa,AFN,Sudan,SDN,Gender statistics ,50,50,0,50,0,30,0,100,50,100,0,50,40
2018,Northern Africa,AFN,Sudan,SDN,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Sudan,SDN,Poverty & income,100,50,0,50,0,40,0,100,50,50,0,40,40
2018,Northern Africa,AFN,Sudan,SDN,Social statistics subscore,44.4,27.8,5.6,27.8,0,21.1,0,55.6,27.8,38.9,0,24.4,22.8
2018,Northern Africa,AFN,Sudan,SDN,National accounts,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2018,Northern Africa,AFN,Sudan,SDN,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Sudan,SDN,Price indexes,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2018,Northern Africa,AFN,Sudan,SDN,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Sudan,SDN,Money & banking,50,50,50,0,0,50,0,100,50,50,0,40,43.8
2018,Northern Africa,AFN,Sudan,SDN,International trade,50,50,50,0,0,50,0,100,50,50,0,40,43.8
2018,Northern Africa,AFN,Sudan,SDN,Balance of payments,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Sudan,SDN,Economic & financial statistics subscore,28.6,28.6,28.6,0,0,23.1,0,57.1,28.6,28.6,0,22.9,23
2018,Northern Africa,AFN,Sudan,SDN,Land use,50,50,50,0,0,30,0,100,0,50,0,30,30
2018,Northern Africa,AFN,Sudan,SDN,Resource use,100,50,50,0,0,50,0,100,50,50,0,40,44.4
2018,Northern Africa,AFN,Sudan,SDN,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Sudan,SDN,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Sudan,SDN,Built environment,100,50,0,100,0,50,0,100,50,100,0,50,50
2018,Northern Africa,AFN,Sudan,SDN,Environment subscore,50,30,20,20,0,27.3,0,60,20,40,0,24,25.5
2018,Northern Africa,AFN,Sudan,SDN,All Categories,41,28.8,18,18.6,0,23.7,0,57.6,25.4,35.8,0,23.8,23.8
2018,Northern Africa,AFN,Tunisia,TUN,Population & vital statistics,100,100,100,50,0,70,50,100,50,50,50,60,65
2018,Northern Africa,AFN,Tunisia,TUN,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Tunisia,TUN,Education outcomes,50,50,50,50,0,40,50,100,50,50,50,60,50
2018,Northern Africa,AFN,Tunisia,TUN,Health facilities,100,100,100,50,0,70,50,100,50,50,50,60,65
2018,Northern Africa,AFN,Tunisia,TUN,Health outcomes,50,0,0,0,0,10,0,100,50,100,50,60,35
2018,Northern Africa,AFN,Tunisia,TUN,Reproductive health,50,50,50,50,0,40,50,100,50,50,50,60,50
2018,Northern Africa,AFN,Tunisia,TUN,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Tunisia,TUN,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Northern Africa,AFN,Tunisia,TUN,Poverty & income,100,50,0,0,0,30,50,100,50,50,50,60,45
2018,Northern Africa,AFN,Tunisia,TUN,Social statistics subscore,50,38.9,33.3,22.2,0,28.9,27.8,66.7,33.3,38.9,33.3,40,34.4
2018,Northern Africa,AFN,Tunisia,TUN,National accounts,50,50,50,0,0,37.5,100,100,100,50,50,80,61.1
2018,Northern Africa,AFN,Tunisia,TUN,Labor ,100,100,100,0,0,60,100,100,100,50,50,80,70
2018,Northern Africa,AFN,Tunisia,TUN,Price indexes,50,50,50,0,0,37.5,100,100,100,50,50,80,61.1
2018,Northern Africa,AFN,Tunisia,TUN,Government finance,100,100,100,0,0,75,0,100,0,50,50,40,55.6
2018,Northern Africa,AFN,Tunisia,TUN,Money & banking,100,100,100,0,0,100,0,100,0,50,50,40,62.5
2018,Northern Africa,AFN,Tunisia,TUN,International trade,50,50,50,0,0,50,100,100,100,50,50,80,68.8
2018,Northern Africa,AFN,Tunisia,TUN,Balance of payments,100,100,100,0,0,100,0,100,0,50,50,40,62.5
2018,Northern Africa,AFN,Tunisia,TUN,Economic & financial statistics subscore,78.6,78.6,78.6,0,0,63.5,57.1,100,57.1,50,50,62.9,63.1
2018,Northern Africa,AFN,Tunisia,TUN,Land use,100,50,50,0,0,40,50,100,50,50,50,60,50
2018,Northern Africa,AFN,Tunisia,TUN,Resource use,100,100,100,0,0,75,50,100,50,50,50,60,66.7
2018,Northern Africa,AFN,Tunisia,TUN,Energy use,50,50,50,0,0,37.5,100,100,100,50,50,80,61.1
2018,Northern Africa,AFN,Tunisia,TUN,Pollution,100,0,50,0,0,37.5,100,100,100,50,50,80,61.1
2018,Northern Africa,AFN,Tunisia,TUN,Built environment,100,50,50,50,50,60,100,100,50,0,50,60,60
2018,Northern Africa,AFN,Tunisia,TUN,Environment subscore,90,50,60,10,25,50,80,100,70,40,50,68,59.6
2018,Northern Africa,AFN,Tunisia,TUN,All Categories,72.9,55.8,57.3,12.5,6.5,45.8,55,88.9,53.5,43,44.4,57,51.7
2018,Southern Africa,AFZ,Botswana,BWA,Population & vital statistics,100,100,100,50,0,70,0,100,50,100,100,70,70
2018,Southern Africa,AFZ,Botswana,BWA,Education facilities,50,0,0,0,0,10,0,100,50,50,100,60,35
2018,Southern Africa,AFZ,Botswana,BWA,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Botswana,BWA,Health facilities,100,100,100,50,0,70,50,100,50,50,50,60,65
2018,Southern Africa,AFZ,Botswana,BWA,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Botswana,BWA,Reproductive health,50,50,50,0,0,30,50,100,50,50,50,60,45
2018,Southern Africa,AFZ,Botswana,BWA,Gender statistics ,50,50,50,0,0,30,0,100,50,50,100,60,45
2018,Southern Africa,AFZ,Botswana,BWA,Crime & justice,50,50,50,0,0,30,0,100,0,50,100,50,40
2018,Southern Africa,AFZ,Botswana,BWA,Poverty & income,100,50,0,100,0,50,0,100,50,50,100,60,55
2018,Southern Africa,AFZ,Botswana,BWA,Social statistics subscore,55.6,44.4,38.9,22.2,0,32.2,11.1,77.8,33.3,44.4,66.7,46.7,39.4
2018,Southern Africa,AFZ,Botswana,BWA,National accounts,100,100,100,0,0,75,0,100,50,50,100,60,66.7
2018,Southern Africa,AFZ,Botswana,BWA,Labor ,100,50,50,0,0,40,0,100,0,50,100,50,45
2018,Southern Africa,AFZ,Botswana,BWA,Price indexes,50,50,50,0,0,37.5,0,100,0,50,100,50,44.4
2018,Southern Africa,AFZ,Botswana,BWA,Government finance,100,100,100,0,0,75,0,100,50,50,100,60,66.7
2018,Southern Africa,AFZ,Botswana,BWA,Money & banking,100,100,50,0,0,83.3,0,100,50,50,50,50,62.5
2018,Southern Africa,AFZ,Botswana,BWA,International trade,100,100,100,0,0,100,0,100,0,50,100,50,68.8
2018,Southern Africa,AFZ,Botswana,BWA,Balance of payments,50,50,50,0,0,50,0,100,50,50,100,60,56.3
2018,Southern Africa,AFZ,Botswana,BWA,Economic & financial statistics subscore,85.7,78.6,71.4,0,0,63.5,0,100,28.6,50,92.9,54.3,58.2
2018,Southern Africa,AFZ,Botswana,BWA,Land use,50,50,50,0,0,30,0,100,50,50,100,60,45
2018,Southern Africa,AFZ,Botswana,BWA,Resource use,100,50,50,50,0,62.5,0,100,50,50,100,60,61.1
2018,Southern Africa,AFZ,Botswana,BWA,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Botswana,BWA,Pollution,100,0,0,0,0,25,0,100,50,50,100,60,44.4
2018,Southern Africa,AFZ,Botswana,BWA,Built environment,100,50,50,0,0,40,0,100,50,50,100,60,50
2018,Southern Africa,AFZ,Botswana,BWA,Environment subscore,70,30,30,10,0,31.8,0,80,40,40,80,48,40.4
2018,Southern Africa,AFZ,Botswana,BWA,All Categories,70.4,51,46.8,12.5,0,40.9,3.7,85.9,34,44.8,79.8,49.7,45.6
2018,Southern Africa,AFZ,Lesotho,LSO,Population & vital statistics,100,50,0,0,0,30,0,100,50,50,0,40,35
2018,Southern Africa,AFZ,Lesotho,LSO,Education facilities,50,50,0,50,0,30,0,100,50,100,0,50,40
2018,Southern Africa,AFZ,Lesotho,LSO,Education outcomes,50,50,50,50,0,40,0,100,50,100,0,50,45
2018,Southern Africa,AFZ,Lesotho,LSO,Health facilities,50,0,0,50,0,20,0,100,50,100,0,50,35
2018,Southern Africa,AFZ,Lesotho,LSO,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Lesotho,LSO,Reproductive health,100,50,50,50,0,50,50,100,50,50,0,50,50
2018,Southern Africa,AFZ,Lesotho,LSO,Gender statistics ,50,50,0,0,0,20,0,100,50,100,0,50,35
2018,Southern Africa,AFZ,Lesotho,LSO,Crime & justice,50,50,50,50,0,40,0,100,0,100,0,40,40
2018,Southern Africa,AFZ,Lesotho,LSO,Poverty & income,50,0,0,0,0,10,0,100,50,100,0,50,30
2018,Southern Africa,AFZ,Lesotho,LSO,Social statistics subscore,55.6,33.3,16.7,27.8,0,26.7,5.6,88.9,38.9,77.8,0,42.2,34.4
2018,Southern Africa,AFZ,Lesotho,LSO,National accounts,50,50,50,0,0,37.5,50,100,50,50,0,50,44.4
2018,Southern Africa,AFZ,Lesotho,LSO,Labor ,100,0,0,0,0,20,0,100,50,50,0,40,30
2018,Southern Africa,AFZ,Lesotho,LSO,Price indexes,50,50,50,0,0,37.5,50,100,50,50,0,50,44.4
2018,Southern Africa,AFZ,Lesotho,LSO,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Lesotho,LSO,Money & banking,50,0,0,0,0,16.7,100,100,100,100,0,80,56.3
2018,Southern Africa,AFZ,Lesotho,LSO,International trade,100,50,100,0,0,83.3,0,100,0,100,0,40,56.3
2018,Southern Africa,AFZ,Lesotho,LSO,Balance of payments,50,50,50,0,0,50,100,100,100,50,0,70,62.5
2018,Southern Africa,AFZ,Lesotho,LSO,Economic & financial statistics subscore,57.1,28.6,35.7,0,0,32.7,42.9,85.7,50,57.1,0,47.1,41
2018,Southern Africa,AFZ,Lesotho,LSO,Land use,50,50,50,50,0,40,0,100,0,50,0,30,35
2018,Southern Africa,AFZ,Lesotho,LSO,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Lesotho,LSO,Energy use,50,50,50,50,0,50,0,100,50,100,0,50,50
2018,Southern Africa,AFZ,Lesotho,LSO,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Lesotho,LSO,Built environment,100,0,50,0,0,30,100,100,100,50,0,70,50
2018,Southern Africa,AFZ,Lesotho,LSO,Environment subscore,40,20,30,20,0,25,20,60,30,40,0,30,27.7
2018,Southern Africa,AFZ,Lesotho,LSO,All Categories,50.9,27.3,27.5,18.6,0,27.8,22.8,78.2,39.6,58.3,0,39.8,34.2
2018,Southern Africa,AFZ,Namibia,NAM,Population & vital statistics,100,50,50,100,50,70,50,100,50,100,0,60,65
2018,Southern Africa,AFZ,Namibia,NAM,Education facilities,50,0,50,50,0,30,0,100,50,50,0,40,35
2018,Southern Africa,AFZ,Namibia,NAM,Education outcomes,50,0,0,0,0,10,100,100,100,100,0,80,45
2018,Southern Africa,AFZ,Namibia,NAM,Health facilities,100,50,0,50,0,40,0,100,50,50,0,40,40
2018,Southern Africa,AFZ,Namibia,NAM,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Namibia,NAM,Reproductive health,50,50,50,50,0,40,50,100,50,100,0,60,50
2018,Southern Africa,AFZ,Namibia,NAM,Gender statistics ,50,50,0,0,0,20,0,100,50,50,0,40,30
2018,Southern Africa,AFZ,Namibia,NAM,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Namibia,NAM,Poverty & income,100,50,50,50,0,50,50,100,50,50,0,50,50
2018,Southern Africa,AFZ,Namibia,NAM,Social statistics subscore,55.6,27.8,22.2,33.3,5.6,28.9,27.8,77.8,44.4,55.6,0,41.1,35
2018,Southern Africa,AFZ,Namibia,NAM,National accounts,50,50,50,0,0,37.5,100,100,50,50,0,60,50
2018,Southern Africa,AFZ,Namibia,NAM,Labor ,100,100,50,50,0,60,50,100,50,100,0,60,60
2018,Southern Africa,AFZ,Namibia,NAM,Price indexes,50,50,50,0,0,37.5,100,100,100,50,0,70,55.6
2018,Southern Africa,AFZ,Namibia,NAM,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Namibia,NAM,Money & banking,50,50,50,0,0,50,0,100,0,50,0,30,37.5
2018,Southern Africa,AFZ,Namibia,NAM,International trade,100,100,100,0,0,100,50,100,50,50,0,50,68.8
2018,Southern Africa,AFZ,Namibia,NAM,Balance of payments,100,0,50,0,0,50,100,100,100,50,0,70,62.5
2018,Southern Africa,AFZ,Namibia,NAM,Economic & financial statistics subscore,64.3,50,50,12.5,0,46.2,57.1,85.7,50,50,0,48.6,47.5
2018,Southern Africa,AFZ,Namibia,NAM,Land use,50,50,0,0,0,20,0,100,50,50,0,40,30
2018,Southern Africa,AFZ,Namibia,NAM,Resource use,50,50,50,50,0,50,0,100,50,50,0,40,44.4
2018,Southern Africa,AFZ,Namibia,NAM,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Namibia,NAM,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Namibia,NAM,Built environment,100,50,50,50,0,50,50,100,50,100,0,60,55
2018,Southern Africa,AFZ,Namibia,NAM,Environment subscore,40,30,20,20,0,25,10,60,30,40,0,28,26.6
2018,Southern Africa,AFZ,Namibia,NAM,All Categories,53.3,35.9,30.7,23.5,3.6,32.5,31.6,74.5,41.5,48.5,0,39.2,36.1
2018,Southern Africa,AFZ,South Africa,ZAF,Population & vital statistics,100,100,100,50,50,80,0,100,50,100,100,70,75
2018,Southern Africa,AFZ,South Africa,ZAF,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,South Africa,ZAF,Education outcomes,50,50,0,50,0,30,50,100,50,50,100,70,50
2018,Southern Africa,AFZ,South Africa,ZAF,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,South Africa,ZAF,Health outcomes,50,50,50,50,0,40,0,100,50,50,100,60,50
2018,Southern Africa,AFZ,South Africa,ZAF,Reproductive health,50,50,50,0,0,30,0,100,50,50,100,60,45
2018,Southern Africa,AFZ,South Africa,ZAF,Gender statistics ,50,50,0,50,0,30,0,100,50,50,100,60,45
2018,Southern Africa,AFZ,South Africa,ZAF,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,South Africa,ZAF,Poverty & income,100,50,50,50,0,50,50,100,50,50,100,70,60
2018,Southern Africa,AFZ,South Africa,ZAF,Social statistics subscore,44.4,38.9,27.8,27.8,5.6,28.9,11.1,66.7,33.3,38.9,66.7,43.3,36.1
2018,Southern Africa,AFZ,South Africa,ZAF,National accounts,100,100,100,0,0,75,100,100,50,50,100,80,77.8
2018,Southern Africa,AFZ,South Africa,ZAF,Labor ,100,100,100,100,0,80,100,100,50,100,100,90,85
2018,Southern Africa,AFZ,South Africa,ZAF,Price indexes,100,100,100,50,0,87.5,100,100,50,0,100,70,77.8
2018,Southern Africa,AFZ,South Africa,ZAF,Government finance,100,100,100,0,0,75,100,100,50,0,100,70,72.2
2018,Southern Africa,AFZ,South Africa,ZAF,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,South Africa,ZAF,International trade,100,100,100,0,0,100,100,100,50,0,100,70,81.3
2018,Southern Africa,AFZ,South Africa,ZAF,Balance of payments,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,South Africa,ZAF,Economic & financial statistics subscore,71.4,71.4,71.4,37.5,0,63.5,71.4,71.4,35.7,21.4,71.4,54.3,58.2
2018,Southern Africa,AFZ,South Africa,ZAF,Land use,50,50,50,50,0,40,50,100,50,50,50,60,50
2018,Southern Africa,AFZ,South Africa,ZAF,Resource use,50,50,50,0,0,37.5,100,100,50,100,100,90,66.7
2018,Southern Africa,AFZ,South Africa,ZAF,Energy use,100,50,100,0,0,62.5,100,100,50,100,100,90,77.8
2018,Southern Africa,AFZ,South Africa,ZAF,Pollution,50,0,0,0,0,12.5,0,100,50,0,100,50,33.3
2018,Southern Africa,AFZ,South Africa,ZAF,Built environment,100,100,100,100,0,80,0,100,50,100,100,70,75
2018,Southern Africa,AFZ,South Africa,ZAF,Environment subscore,70,50,60,30,0,47.7,50,100,50,70,90,72,60.6
2018,Southern Africa,AFZ,South Africa,ZAF,All Categories,62,53.4,53.1,30.8,3.6,45,44.2,79.4,39.7,43.4,76,56.5,51.2
2018,Southern Africa,AFZ,Swaziland,SWZ,Population & vital statistics,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Health outcomes,50,50,0,50,0,30,0,100,50,50,0,40,35
2018,Southern Africa,AFZ,Swaziland,SWZ,Reproductive health,100,50,0,0,0,30,0,100,50,50,0,40,35
2018,Southern Africa,AFZ,Swaziland,SWZ,Gender statistics ,50,50,0,50,0,30,0,100,50,100,0,50,40
2018,Southern Africa,AFZ,Swaziland,SWZ,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Poverty & income,100,0,0,100,0,40,0,100,50,50,0,40,40
2018,Southern Africa,AFZ,Swaziland,SWZ,Social statistics subscore,33.3,16.7,0,22.2,0,14.4,0,44.4,22.2,27.8,0,18.9,16.7
2018,Southern Africa,AFZ,Swaziland,SWZ,National accounts,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2018,Southern Africa,AFZ,Swaziland,SWZ,Labor ,100,0,0,0,0,20,0,100,50,50,0,40,30
2018,Southern Africa,AFZ,Swaziland,SWZ,Price indexes,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2018,Southern Africa,AFZ,Swaziland,SWZ,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,International trade,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Balance of payments,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Economic & financial statistics subscore,28.6,14.3,14.3,0,0,15.4,0,42.9,21.4,21.4,0,17.1,16.4
2018,Southern Africa,AFZ,Swaziland,SWZ,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Energy use,100,0,0,0,0,25,0,100,50,50,0,40,33.3
2018,Southern Africa,AFZ,Swaziland,SWZ,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Southern Africa,AFZ,Swaziland,SWZ,Built environment,100,0,0,50,0,30,0,100,50,50,0,40,35
2018,Southern Africa,AFZ,Swaziland,SWZ,Environment subscore,40,0,0,10,0,11.4,0,40,20,20,0,16,13.8
2018,Southern Africa,AFZ,Swaziland,SWZ,All Categories,34,10.3,4.8,12.5,0,13.7,0,42.4,21.2,23.1,0,17.3,15.6
2018,Western Africa,AFW,Benin,BEN,Population & vital statistics,50,50,50,50,0,40,50,100,100,50,0,60,50
2018,Western Africa,AFW,Benin,BEN,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Africa,AFW,Benin,BEN,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Africa,AFW,Benin,BEN,Health facilities,50,0,50,50,0,30,0,100,50,50,0,40,35
2018,Western Africa,AFW,Benin,BEN,Health outcomes,50,50,0,50,0,30,100,100,100,50,0,70,50
2018,Western Africa,AFW,Benin,BEN,Reproductive health,50,50,0,0,0,20,50,100,50,50,0,50,35
2018,Western Africa,AFW,Benin,BEN,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Africa,AFW,Benin,BEN,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Africa,AFW,Benin,BEN,Poverty & income,50,0,0,50,50,30,0,100,50,50,0,40,35
2018,Western Africa,AFW,Benin,BEN,Social statistics subscore,27.8,16.7,11.1,22.2,5.6,16.7,22.2,55.6,38.9,27.8,0,28.9,22.8
2018,Western Africa,AFW,Benin,BEN,National accounts,50,50,50,0,0,37.5,100,100,50,0,0,50,44.4
2018,Western Africa,AFW,Benin,BEN,Labor ,50,0,50,0,0,20,0,100,50,0,0,30,25
2018,Western Africa,AFW,Benin,BEN,Price indexes,50,50,50,0,0,37.5,0,100,0,50,0,30,33.3
2018,Western Africa,AFW,Benin,BEN,Government finance,100,0,50,0,0,37.5,0,100,50,50,0,40,38.9
2018,Western Africa,AFW,Benin,BEN,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Africa,AFW,Benin,BEN,International trade,50,50,50,0,0,50,100,50,0,0,0,30,37.5
2018,Western Africa,AFW,Benin,BEN,Balance of payments,100,0,100,0,0,66.7,100,100,50,100,0,70,68.8
2018,Western Africa,AFW,Benin,BEN,Economic & financial statistics subscore,57.1,21.4,50,0,0,34.6,42.9,78.6,28.6,28.6,0,35.7,35.2
2018,Western Africa,AFW,Benin,BEN,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Africa,AFW,Benin,BEN,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Africa,AFW,Benin,BEN,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Africa,AFW,Benin,BEN,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Africa,AFW,Benin,BEN,Built environment,100,0,0,0,0,20,0,100,50,100,0,50,35
2018,Western Africa,AFW,Benin,BEN,Environment subscore,20,0,0,0,0,4.5,0,20,10,20,0,10,7.4
2018,Western Africa,AFW,Benin,BEN,All Categories,35,12.7,20.4,8.6,3.6,17.7,21.7,51.4,25.8,25.4,0,24.9,21.5
2018,Western Africa,AFW,Burkina Faso,BFA,Population & vital statistics,50,50,50,50,0,40,0,100,50,50,0,40,40
2018,Western Africa,AFW,Burkina Faso,BFA,Education facilities,50,50,50,0,0,30,0,100,50,50,0,40,35
2018,Western Africa,AFW,Burkina Faso,BFA,Education outcomes,50,50,50,50,0,40,0,100,50,50,0,40,40
2018,Western Africa,AFW,Burkina Faso,BFA,Health facilities,100,100,100,100,0,80,0,100,0,50,0,30,55
2018,Western Africa,AFW,Burkina Faso,BFA,Health outcomes,100,50,50,50,0,50,0,100,50,50,0,40,45
2018,Western Africa,AFW,Burkina Faso,BFA,Reproductive health,100,50,50,50,0,50,50,100,50,50,0,50,50
2018,Western Africa,AFW,Burkina Faso,BFA,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Africa,AFW,Burkina Faso,BFA,Crime & justice,50,50,50,0,0,30,0,100,0,50,0,30,30
2018,Western Africa,AFW,Burkina Faso,BFA,Poverty & income,50,50,0,50,0,30,0,100,50,50,0,40,35
2018,Western Africa,AFW,Burkina Faso,BFA,Social statistics subscore,61.1,50,44.4,38.9,0,38.9,5.6,88.9,33.3,44.4,0,34.4,36.7
