"region_name","region_code","country_name","country_code","year","reporting_level","survey_acronym","survey_coverage","welfare_time","welfare_type","survey_comparability","comparable_spell","poverty_line","headcount","poverty_gap","poverty_severity","watts","mean","median","mld","gini","polarization","decile1","decile2","decile3","decile4","decile5","decile6","decile7","decile8","decile9","decile10","cpi","ppp","pop","gdp","hfce","is_interpolated","distribution_type","estimation_type","spl","spr","pg","estimate_type"
"Other High Income Countries","OHI","Spain","ESP",2004,"national","EU-SILC","national",2004,"income",3,"2003 - 2022",3,0.010159494984,0.006250696192,0.004941983012,0.014222027748,43.592225933819,36.894368856318,0.21473035052,0.333019612879,0.286427540459,0.024518798992,0.044419341418,0.056723174752,0.068136243112,0.079117127843,0.091472774046,0.106491192043,0.12590272293,0.154763583781,0.248455041083,0.754790183393,0.660564244,42921895,25825.3106522135,15796.108680135,FALSE,"micro","survey",19.747184428159,0.153956642782,1.503836702702,NA
"Other High Income Countries","OHI","Spain","ESP",2005,"national","EU-SILC","national",2005,"income",3,"2003 - 2022",3,0.008567684202,0.005765742257,0.004756910899,0.01382242811,44.712005951677,38.68823694058,0.205753163369,0.324317743189,0.273744709519,0.024666857463,0.045562305863,0.058232084183,0.069435515398,0.080771394907,0.093020667935,0.107353162559,0.124675117614,0.153481462885,0.242801431193,0.780217657476,0.660564244,43653155,26294.4473727979,16173.4446285923,FALSE,"micro","survey",20.64411847029,0.152790878321,1.479455965121,NA
"Other High Income Countries","OHI","Spain","ESP",2006,"national","EU-SILC","national",2006,"income",3,"2003 - 2022",3,0.008842268043,0.006153306341,0.005144655897,0.01481034091,45.124313074373,38.466898531119,0.220522779104,0.335411560886,0.284686971877,0.023087180133,0.043949265137,0.056518150818,0.068226504874,0.079852609304,0.09200578421,0.106623454311,0.125707722959,0.154904733986,0.249124594269,0.807646816491,0.660564244,44397319,26899.0921510778,16536.0391158628,FALSE,"micro","survey",20.53344926556,0.160492720179,1.531950938234,NA
"Other High Income Countries","OHI","Spain","ESP",2007,"national","EU-SILC","national",2007,"income",3,"2003 - 2022",3,0.005590894154,0.003038668546,0.002358791484,0.006896248482,53.794288454247,45.324839795014,0.217011090306,0.341374107359,0.290943927976,0.023801478959,0.043449523057,0.055681585882,0.066695887425,0.078420376692,0.090997552581,0.10588808937,0.124706217506,0.154792013044,0.255567275484,0.830154330336,0.660564244,45226803,27338.7954165547,16783.752394501,FALSE,"micro","survey",23.962419897507,0.156017492754,1.075487637655,NA
"Other High Income Countries","OHI","Spain","ESP",2008,"national","EU-SILC","national",2008,"income",3,"2003 - 2022",3,0.005587315502,0.003812543817,0.003050919701,0.008606788806,54.700726252648,46.455524479858,0.222032226161,0.342203990719,0.289818629364,0.023263408416,0.042671401723999997,0.055622203863,0.067131514485,0.078701919026,0.091388003753,0.106124049559,0.12538053453,0.153842619701,0.255874344943,0.863985923704,0.660564244,45954106,27112.5262998815,16402.1572464755,FALSE,"micro","survey",24.527762239929,0.165152049743,1.124376292359,NA
"Other High Income Countries","OHI","Spain","ESP",2009,"national","EU-SILC","national",2009,"income",3,"2003 - 2022",3,0.008649964723,0.006017861867,0.004750904616,0.013190588982,54.635728469869,45.988066122311,0.239320990685,0.349240839076,0.29547691739,0.021234989817,0.041865101768,0.055227522672,0.066840955317,0.078070957187,0.090644093328,0.105840486788,0.125704175232,0.155585069058,0.258986648834,0.86149927379,0.660564244,46362946,25860.8142643369,15673.4343760579,FALSE,"micro","survey",24.294033061155,0.168753816556,1.293937052875,NA
"Other High Income Countries","OHI","Spain","ESP",2010,"national","EU-SILC","national",2010,"income",3,"2003 - 2022",3,0.00749513749,0.005305269216,0.004297137665,0.011975499903,51.665808515891,43.09009098773,0.240038733274,0.352444838666,0.301984626986,0.021343024459,0.041926669803,0.053723057997,0.066099123265,0.077742304523,0.090086343976,0.105623708587,0.126426474353,0.156664301662,0.260364991376,0.877005105715,0.660564244,46576897,25766.2515889226,15659.0616866156,FALSE,"micro","survey",22.845045493865,0.168413793834,1.310897083807,NA
"Other High Income Countries","OHI","Spain","ESP",2011,"national","EU-SILC","national",2011,"income",3,"2003 - 2022",3,0.012902318509,0.008701767269,0.007088936355,0.020223631696,49.733458849545,41.761351783594,0.25861016764,0.35693974158,0.311074025479,0.019417986106,0.040589445272,0.052828977379,0.065296254793,0.078155366179,0.091148674303,0.106804834373,0.128249700211,0.158355123641,0.259153637743,0.905035051232,0.660564244,46742697,25510.5579601069,15219.364570946,FALSE,"micro","survey",22.180675891797,0.176766860035,1.697749458603,NA
"Other High Income Countries","OHI","Spain","ESP",2012,"national","EU-SILC","national",2012,"income",3,"2003 - 2022",3,0.010190788702,0.006424573314,0.004908217133,0.014046622804,47.382272053136,40.146247129265,0.24774131573,0.354036601809,0.303695713292,0.019850197039,0.040860321069,0.053530959189,0.065933654699,0.078907224628,0.090875998019,0.106622672621,0.126961249484,0.158611116304,0.257846606949,0.927173421617,0.660564244,46773055,24763.5682703688,14704.7942541134,FALSE,"micro","survey",21.373123564632,0.179817002162,1.485413957089,NA
"Other High Income Countries","OHI","Spain","ESP",2013,"national","EU-SILC","national",2013,"income",3,"2003 - 2022",3,0.013091050184,0.007934026957,0.006012146544,0.016764274632,46.08620708644,39.104704342442,0.261971632129,0.361818959478,0.317495426271,0.018495037045,0.038228442345,0.05190690597,0.064938444629,0.078240354779,0.091798180461,0.108298672126,0.129007144942,0.15990830027,0.259178517432,0.940233418838,0.660564244,46620045,24490.2279309777,14327.0533022682,FALSE,"micro","survey",20.852352171221,0.199555928141,1.598709215974,NA
"Other High Income Countries","OHI","Spain","ESP",2014,"national","EU-SILC","national",2014,"income",3,"2003 - 2022",3,0.009475360074,0.005344298583,0.003914754102,0.011155127023,46.321956092696,39.22650949318,0.255261006391,0.36052308837,0.312134903382,0.018267940537,0.038705592975,0.052509520316,0.065807325183,0.07848716434,0.091746065864,0.107529540683,0.128096669349,0.158898828542,0.25995135221,0.938812581175,0.660564244,46480882,24937.0366118341,14612.7092804908,FALSE,"micro","survey",20.91325474659,0.195700062027,1.417319805642,NA
"Other High Income Countries","OHI","Spain","ESP",2015,"national","EU-SILC","national",2015,"income",3,"2003 - 2022",3,0.010543920173,0.006664245947,0.005175702407,0.014715213084,47.655171996127,40.256289237273,0.259903192955,0.361783368403,0.311486632531,0.01867940734,0.038880459692,0.052408736466,0.065106292361,0.078293117489,0.091306600436,0.107107618009,0.127434131873,0.15863924398,0.262144392355,0.934115085107,0.660564244,46444832,25969.8383138327,15055.1016389775,FALSE,"micro","survey",21.428144618637,0.19050971542,1.530876945026,NA
"Other High Income Countries","OHI","Spain","ESP",2016,"national","EU-SILC","national",2016,"income",3,"2003 - 2022",3,0.012991790096,0.007777819894,0.005831720655,0.016518186457,49.395800797868,42.007767569711,0.260186988953,0.357570905347,0.306650957948,0.018054885435,0.039455526198,0.053096215364,0.06650563463,0.078926827128,0.092139184744,0.10794982533,0.127244265989,0.158358699909,0.258268935274,0.932222530678,0.660564244,46484062,26704.3435828513,15447.5666882037,FALSE,"micro","survey",22.303883784856,0.186780640543,1.538986358839,NA
"Other High Income Countries","OHI","Spain","ESP",2017,"national","EU-SILC","national",2017,"income",3,"2003 - 2022",3,0.008333411086,0.005430320402,0.0044493288,0.012857650299,49.93061769085,42.576401669404,0.235446353534,0.346512570572,0.296073728367,0.021101845401,0.041042887706,0.054325717291,0.067643542776999993,0.07953254539,0.09209289888,0.10755332289,0.126499078254,0.156144052196,0.254064109216,0.950457561918,0.660564244,46593236,27413.3287630157,15877.4102847464,FALSE,"micro","survey",22.588200834702,0.180441524034,1.404593310331,NA
"Other High Income Countries","OHI","Spain","ESP",2018,"national","EU-SILC","national",2018,"income",3,"2003 - 2022",3,0.009773517801,0.006071091787,0.004686471733,0.013415679473,50.210980349791,42.369105310653,0.238208953102,0.347163269293,0.301423904681,0.020747035492,0.041130952984,0.054551827019,0.067376012739,0.079057385261,0.091755212742,0.10803827732,0.127273093387,0.156695630904,0.253374572152,0.966377500944,0.660564244,46797754,27947.3177652619,16075.9300570296,FALSE,"micro","survey",22.484552655326,0.174802497417,1.396363473198,NA
"Other High Income Countries","OHI","Spain","ESP",2019,"national","EU-SILC","national",2019,"income",3,"2003 - 2022",3,0.008941992474,0.005957137427,0.004613050853,0.012955078147,52.467260390822,45.106058136952,0.234968711644,0.343037141083,0.296866866079,0.020373526133,0.041399980873,0.055366244948,0.067867734574,0.079673089006,0.093264658984,0.10846690961,0.127915000128,0.156887144015,0.248785711728,0.973137503296,0.660564244,47134837,28291.6306843873,16133.6231455051,FALSE,"micro","survey",23.853029068476,0.174973375784,1.328250191157,NA
"Other High Income Countries","OHI","Spain","ESP",2020,"national","EU-SILC","national",2020,"income",3,"2003 - 2022",3,0.010968449778,0.005966853064,0.004333745426,0.012294689701,52.616362604784,45.074930417061,0.24350931176,0.348636429446,0.304575483138,0.019286310976,0.04061089605,0.054113189769,0.067292886569,0.079166040084,0.092742765478,0.108474553164,0.128669691896,0.159452360908,0.250191305107,0.969996672557,0.660564244,47365655,25073.7209751005,14086.788962613,FALSE,"micro","survey",23.83746520853,0.179566836763,1.312365894354,NA
"Other High Income Countries","OHI","Spain","ESP",2021,"national","EU-SILC","national",2021,"income",3,"2003 - 2022",3,0.006577910223,0.004379515948,0.003488737603,0.00986335397,54.057843088013,46.308635465117,0.221242499479,0.33885910161,0.296559835495,0.022106289879,0.042263212082,0.055558021151,0.067809432868,0.079426644286,0.092601176303,0.108486774514,0.127418109391,0.157562474707,0.246767864819,1,0.660564244,47415794,26721.1481805453,15065.9335825438,FALSE,"micro","survey",24.454317732558,0.16959993926,1.180625479975,NA
"Other High Income Countries","OHI","Spain","ESP",2022,"national","EU-SILC","national",2022,"income",3,"2003 - 2022",3,0.007852282438,0.005115845288,0.004063116323,0.011664677387,54.046491339274,46.338791022496,0.2205061749,0.33579420319,0.287165850142,0.022600790474,0.04327995315,0.056615401139,0.068592683774,0.079470461325,0.092331991856,0.107061643536,0.125937729581,0.156513162905,0.247596182261,1.083905766647,0.660564244,47759127,28168.3670415397,15661.6322112646,FALSE,"micro","survey",24.469395511248,0.163980969388,1.256562109393,NA
"Europe & Central Asia","ECA","Estonia","EST",1993,"national","HIES","national",1993,"income",0,"1993",3,0.01625,7.49367277e-4,4.618182e-5,7.73589749e-4,13.334443286765,10.067220630733,0.259252625824,0.394273332076,0.324519559498,0.026582780731,0.037944600267,0.048483612139,0.058871597195,0.069732122432,0.081845464547,0.096495463661,0.116440341798,0.150242989142,0.313361028088,0.173584129684,0.613318384,1494128,6706.55982946596,2920.71994121582,FALSE,"group","survey",6.333610315366,0.24041,3.334268273393,NA
"Europe & Central Asia","ECA","Estonia","EST",1995,"national","HIES","national",1995,"consumption",1,"1995 - 1998",3,0.00702,1.43971354e-4,3.941689e-6,1.45983718e-4,10.962558513391,9.545791923162,0.147709536903,0.300647958591,0.27142030723,0.033733236582,0.047007138276,0.058749641054,0.069904089541,0.08119911088,0.093412166205,0.107678793888,0.12620921406,0.155000705888,0.227105903627,0.33006102739,0.613318384,1436634,7170.94589348968,3219.67213028259,FALSE,"group","survey",6.072895961581,0.22034,3.428771064394,NA
"Europe & Central Asia","ECA","Estonia","EST",1998,"national","HIES","national",1998,"consumption",1,"1995 - 1998",3,0,0,0,0,14.103125043378,10.759157018125,0.230571563209,0.376430759432,0.323825004884,0.02990891247,0.040002856959,0.04980281771,0.059795083417,0.070516726049,0.082719948644,0.097712938928,0.118360995675,0.15354097276,0.297638747389,0.485983740277,0.613318384,1386156,9199.93557043724,4298.95463501137,FALSE,"group","survey",6.679578509062,0.22512,3.003755244479,NA
"Europe & Central Asia","ECA","Estonia","EST",2000,"national","HBS","national",2000,"consumption",2,"2000 - 2004",3,0.029788592617,0.007042220283,0.002600453933,0.009019929717,12.946461722601,10.362311881077,0.21661964586,0.357843981364,0.304667702773,0.02682240136,0.042515223594,0.053226782475,0.063402848355,0.074173531209,0.086395578752,0.101102408571,0.121043251602,0.155122610397,0.276195363685,8.170266738198,0.613318384,1396985,10006.769260884501,4583.38978117802,FALSE,"micro","survey",6.481155940538,0.221632313646,3.32113493824,NA
"Europe & Central Asia","ECA","Estonia","EST",2001,"national","HBS","national",2001,"consumption",2,"2000 - 2004",3,0.029889500177,0.006762852518,0.002647044945,0.008954850965,12.569795154633,9.88514635062,0.218581021857,0.36012454833699997,0.309401505856,0.027388940886,0.042968527338,0.053019735257,0.062587251767,0.073318844225,0.085248454112,0.100171617578,0.121207036935,0.155130198863,0.278959393039,8.639916933184,0.613318384,1388115,10662.9454941852,4933.15065350538,FALSE,"micro","survey",6.2425731753100004,0.213467124888,3.41663255705,NA
"Europe & Central Asia","ECA","Estonia","EST",2002,"national","HBS","national",2002,"consumption",2,"2000 - 2004",3,0.02866871494,0.007176138229,0.002801830762,0.009416331138,12.845479253892,10.16976499607,0.21708105478,0.357915743772,0.311355873514,0.027074162666,0.042040758392,0.053013796059,0.063506102916,0.073808074918,0.085722807014,0.101558421187,0.122497836408,0.157772219945,0.273005820494,8.948527238854,0.613318384,1379350,11474.6621891541,5443.77852515989,FALSE,"micro","survey",6.384882498035,0.219920293665,3.354241396969,NA
"Europe & Central Asia","ECA","Estonia","EST",2003,"national","HBS","national",2003,"consumption",2,"2000 - 2004",3,0.029890798252,0.006199877221,0.002083571912,0.007788425563,13.019861030737,10.604298370581,0.208230465053,0.349096243215,0.297262775849,0.026444036106,0.042946777922,0.054255038863,0.065160584683,0.076219797202,0.088431639269,0.103443631321,0.122198468957,0.152657184841,0.268242840834,9.067988959805,0.613318384,1370720,12424.0440209385,6010.10162416638,FALSE,"micro","survey",6.60214918529,0.214694709959,3.264770999441,NA
"Europe & Central Asia","ECA","Estonia","EST",2003,"national","EU-SILC","national",2003,"income",3,"2003 - 2022",3,0.035524281189,0.016494212891,0.010851273635,0.030709092675,16.817752715016,13.182454581901,0.26028021729,0.371947084562,0.303490984229,0.020464713283,0.041052468188,0.054447793902,0.06493280481,0.073781482522,0.083893670757,0.098715682212,0.121180252919,0.157750778194,0.283780353213,9.067988959805,0.613318384,1370720,12424.0440209385,6010.10162416638,FALSE,"micro","survey",7.89122729095,0.194415568373,3.420264926793,NA
"Europe & Central Asia","ECA","Estonia","EST",2004,"national","HBS","national",2004,"consumption",2,"2000 - 2004",3,0.01512354952,0.003450461529,0.001257412511,0.004440913044,14.971455770468,12.240678318994,0.213097503824,0.353781886505,0.290622807526,0.027132731611,0.042473406808,0.054137580254,0.06437658164,0.075813387307,0.087293568102,0.101762664785,0.118871537805,0.154914255742,0.273224285947,9.344391287612,0.613318384,1362550,13348.5275605242,6538.0409543308,FALSE,"micro","survey",7.420339159497,0.21089786362,2.840595371848,NA
"Europe & Central Asia","ECA","Estonia","EST",2004,"national","EU-SILC","national",2004,"income",3,"2003 - 2022",3,0.015936589295,0.007199491446,0.004710834328,0.01376704692,18.290607982683,14.915050556371,0.204930522363,0.335592506025,0.276433058616,0.025229439791,0.046111129437,0.059025911942,0.06864967648,0.076985818615,0.087244784488,0.102211793865,0.122132572766,0.153468115598,0.258940757019,9.344391287612,0.613318384,1362550,13348.5275605242,6538.0409543308,FALSE,"micro","survey",8.757525278186,0.162272455956,2.648583874348,NA
"Europe & Central Asia","ECA","Estonia","EST",2005,"national","EU-SILC","national",2005,"income",3,"2003 - 2022",3,0.010830727443,0.004711849438,0.002768002496,0.008122070376,21.17353642095,17.063905989247,0.198898274947,0.334467676854,0.27727943775,0.026863638643,0.04669428979,0.059141154439,0.068297890478,0.07595131413,0.087102247485,0.102015852838,0.120654379316,0.152389976783,0.260889256098,9.725616113929,0.613318384,1354775,14703.6175546553,7215.27794507477,FALSE,"micro","survey",9.831952994624,0.145729636606,2.140454430377,NA
"Europe & Central Asia","ECA","Estonia","EST",2006,"national","EU-SILC","national",2006,"income",3,"2003 - 2022",3,0.010864190362,0.005426210766,0.003802957035,0.010823439709,24.6551389444,20.001395911527,0.206977713811,0.33667658121,0.268644955296,0.027801185044,0.047719732634,0.059068668971,0.066944002569,0.075770345568,0.086823529027,0.100630708821,0.118330886478,0.148426735044,0.268484205844,10.157202079244,0.613318384,1346810,16234.5146051178,8192.39436139812,FALSE,"micro","survey",11.300697955763,0.13452008302,1.986245890236,NA
"Europe & Central Asia","ECA","Estonia","EST",2007,"national","EU-SILC","national",2007,"income",3,"2003 - 2022",3,0.005963540069,0.003044368101,0.002223267913,0.006437100121,27.743602883282,23.148119335632,0.173117114315,0.311783784855,0.269763312868,0.029948656716,0.049705610335,0.061043486212,0.069287265744,0.077900995459,0.089380398039,0.104486496463,0.125129000699,0.152948653006,0.240169437326,10.827711486462,0.613318384,1340680,17543.4654204,8923.70439596388,FALSE,"micro","survey",12.874059667816,0.125228362706,1.637354837555,NA
"Europe & Central Asia","ECA","Estonia","EST",2008,"national","EU-SILC","national",2008,"income",3,"2003 - 2022",3,0.005535272588,0.00273850808,0.001997741827,0.005805007184,28.69753350827,23.770144602231,0.180432405751,0.319149688707,0.26870315294,0.029029364473,0.04885735025,0.060490666307,0.069234320731,0.077217274835,0.088665958611,0.103379011402,0.122561638509,0.151384465104,0.249179949778,11.94971792753,0.613318384,1337090,16688.996845909,8542.2941617927,FALSE,"micro","survey",13.185072301116,0.127672202194,1.591316797722,NA
"Europe & Central Asia","ECA","Estonia","EST",2009,"national","EU-SILC","national",2009,"income",3,"2003 - 2022",3,0.007585304969,0.003343397262,0.002085265779,0.005904337778,27.019383704303,22.686870579256,0.177698711017,0.31442667535,0.255646559859,0.028165215957,0.048560014835,0.061367390609,0.071141256647,0.07994960399,0.08922276683,0.102725616192,0.122526196577,0.152158554688,0.244183383676,11.940348675079001,0.613318384,1334515,14274.8506900643,7365.11985622088,FALSE,"micro","survey",12.643435289628,0.138211957158,1.640065842048,NA
"Europe & Central Asia","ECA","Estonia","EST",2010,"national","EU-SILC","national",2010,"income",3,"2003 - 2022",3,0.010475495006,0.005358238106,0.003584300085,0.009791298777,25.398765500163,21.517041343079,0.190944799163,0.31999837179,0.259329985347,0.025432801867,0.046513968297,0.060535664272,0.071953682611,0.080707851354,0.08968062495,0.104195353499,0.124007078975,0.154251994834,0.242720979341,12.295220837289,0.613318384,1331475,14657.9387698819,7288.20329103854,FALSE,"micro","survey",12.05852067154,0.155271624747,1.869402082704,NA
"Europe & Central Asia","ECA","Estonia","EST",2011,"national","EU-SILC","national",2011,"income",3,"2003 - 2022",3,0.011560694504,0.006576814267,0.004733183048,0.013221836315,26.326340469668,21.640389922739,0.197426664654,0.32488378058,0.273803106397,0.025988749084,0.047122922778,0.060017994635,0.070307828435,0.077939938303,0.088253243204,0.10367215425,0.124234416877,0.155012668998,0.247450083436,0.824956017435,0.613318384,1327439,15820.9215165125,7534.83138571039,FALSE,"micro","survey",12.12019496137,0.143214936389,1.955715181461,NA
"Europe & Central Asia","ECA","Estonia","EST",2012,"national","EU-SILC","national",2012,"income",3,"2003 - 2022",3,0.010474346126,0.004681236314,0.003206063829,0.009298413385,27.841534993345,22.769444206025,0.197922721357,0.329134838978,0.278188637132,0.02609092742,0.047236894865,0.05950989119,0.068993212416,0.07682410292,0.087759950624,0.102768907465,0.12353781954,0.155595698826,0.251682594734,0.857404823349,0.613318384,1322696,16460.6838753207,7892.04433600454,FALSE,"micro","survey",12.684722103013,0.134423363506,1.781047020621,NA
"Europe & Central Asia","ECA","Estonia","EST",2013,"national","EU-SILC","national",2013,"income",3,"2003 - 2022",3,0.010759390337,0.006766415237,0.005235411473,0.014695449552,30.323656249015,23.931171970165,0.228451636524,0.350754899034,0.308204455988,0.023568860349,0.044503811105,0.056860273731,0.065449209362,0.073467046784,0.085972622957,0.102373013493,0.123414728637,0.158367445626,0.266022987956,0.881245546662,0.613318384,1317997,16809.532320526,8213.14914390957,FALSE,"micro","survey",13.265585985083,0.14116520767,1.921513456364,NA
"Europe & Central Asia","ECA","Estonia","EST",2014,"national","EU-SILC","national",2014,"income",3,"2003 - 2022",3,0.009919047558,0.005581221773,0.004128502345,0.01196573599,32.761273877449,26.12721208199,0.221140111582,0.345877781973,0.303953540992,0.024016628495,0.045639328085,0.057506457305,0.065486384382,0.07386267282,0.086940072793,0.102684852835,0.122789928337,0.158375491995,0.262698182954,0.88030986987,0.613318384,1314545,17413.6860003066,8532.005537763,FALSE,"micro","survey",14.363606040995,0.134919396104,1.730772699243,NA
"Europe & Central Asia","ECA","Estonia","EST",2015,"national","EU-SILC","national",2015,"income",3,"2003 - 2022",3,0.006605012591,0.004337376437,0.003306275069,0.009226870719,35.029480985056,28.576033271416,0.193470860184,0.326678748667,0.300147751299,0.026969770991,0.047705800619,0.058920022205,0.066561021776,0.075369782232,0.088774881289,0.105215977204,0.12637338889,0.160069711269,0.244039643524,0.87597585238,0.613318384,1315407,17722.1557669523,8943.78777462418,FALSE,"micro","survey",15.588016635708,0.12688068609,1.48253696641,NA
"Europe & Central Asia","ECA","Estonia","EST",2016,"national","EU-SILC","national",2016,"income",3,"2003 - 2022",3,0.005852307739,0.003399753755,0.00259225118,0.007519189081,37.253661051153,31.15769234983,0.175891829325,0.311946708447,0.296163275344,0.028725308473,0.049676731648,0.05997759328,0.067088500344,0.076773845767,0.091163948681,0.108003797498,0.127875535494,0.159693682755,0.23102105606,0.877278317832,0.613318384,1315790,18264.9867328144,9339.15162074714,FALSE,"micro","survey",16.878846174915,0.116610688992,1.345015845538,NA
"Europe & Central Asia","ECA","Estonia","EST",2017,"national","EU-SILC","national",2017,"income",3,"2003 - 2022",3,0.005189627267,0.002188820429,0.001543477002,0.004456025868,39.388408029618,33.455943415532,0.163143927863,0.303542812099,0.287501672283,0.030448137893,0.050260793995,0.060438141319,0.067880818959,0.078242783909,0.091983203673,0.108565901082,0.128753529928,0.158607090749,0.224819598492,0.907256965792,0.613318384,1317384,19270.8138248569,9557.20021072983,FALSE,"micro","survey",18.027971707766,0.11971697296,1.145240576581,NA
"Europe & Central Asia","ECA","Estonia","EST",2018,"national","EU-SILC","national",2018,"income",3,"2003 - 2022",3,0.004170030035,0.002269364011,0.001712807307,0.005066109596,41.744980745092,35.626915229247,0.162918109642,0.303200993375,0.286332599417,0.030552711946,0.049976175966,0.060180198781,0.0679007635,0.078817000305,0.092509124212,0.108472584879,0.128297693245,0.158931978878,0.224361768286,0.938433282444,0.613318384,1321977,19914.3445867336,9982.9747918618,FALSE,"micro","survey",19.113457614623,0.117819074553,1.124747423439,NA
"Europe & Central Asia","ECA","Estonia","EST",2019,"national","EU-SILC","national",2019,"income",3,"2003 - 2022",3,0.007201876532,0.003800947983,0.002721804235,0.008104176287,43.954399912247,37.134805331953,0.173555190212,0.307653449685,0.278245909767,0.029844194398,0.050721755537,0.060417845728,0.068100766454,0.078428825079,0.090889934024,0.10614406675,0.126295268507,0.15609187092,0.233065472602,0.959803847804,0.613318384,1326898,20579.875480866,10409.3085969365,FALSE,"micro","survey",19.867402665976,0.107466710664,1.200961221796,NA
"Europe & Central Asia","ECA","Estonia","EST",2020,"national","EU-SILC","national",2020,"income",3,"2003 - 2022",3,0.004140314969,0.002493726795,0.001797043005,0.004959649578,45.92224253147,38.585970655044,0.1694059021,0.307370719937,0.275630406703,0.029774916352,0.050980183212,0.061556880742,0.068478431469,0.077668260293,0.090552070076,0.105656959923,0.125088697796,0.155566389115,0.234677211022,0.955537216789,0.613318384,1329522,19946.944991505,10252.9336806877,FALSE,"micro","survey",20.592985327522,0.106538155216,1.023655769546,NA
"Europe & Central Asia","ECA","Estonia","EST",2021,"national","EU-SILC","national",2021,"income",3,"2003 - 2022",3,0.003491605723,0.002250419448,0.001806119952,0.005085104982,52.017505583999,42.933140782478,0.177016744759,0.318339580563,0.294447837095,0.030932019787,0.049791147956,0.057260363374,0.065409035187,0.076732891447,0.089980053154,0.105401024053,0.125193840314,0.156511743672,0.242787881056,1,0.613318384,1330932,21351.394868,11173.1230611234,FALSE,"micro","survey",22.766570391239,0.101432666839,0.949318922842,NA
"Europe & Central Asia","ECA","Estonia","EST",2022,"national","EU-SILC","national",2022,"income",3,"2003 - 2022",3,0.0049825261439999996,0.003417277382,0.002727524384,0.007488538863,44.215724114808,36.875129461202,0.189131914355,0.322524045897,0.293440628352,0.027728847549,0.049243004811,0.058618013355,0.065406399239,0.07668373015,0.090500538141,0.106638829112,0.124901111348,0.156216408728,0.244063117566,1.193982579637,0.613318384,1348840,21080.6519716684,11241.8684925496,FALSE,"micro","survey",19.737564730601,0.116520338028,1.182189884546,NA
"Sub-Saharan Africa","SSA","Ethiopia","ETH",1981,"rural","HICES","rural",1981.33,"consumption",0,"1981",3,0.77181,0.298093768477,0.144627081647,0.419913120957,2.51528669358,2.097575800403,0.158510457414,0.309803639018,0.238243290024,0.037545374774,0.049834120997,0.060044377478,0.069381589294,0.078625526482,0.088516081533,0.100091495758,0.115434690978,0.140856865107,0.259669877597,0.028391082096,13.4367609,31945848.919999912,304.941271144624,NA,FALSE,"micro","survey",3,0.77181,14.760189766959,NA
"Sub-Saharan Africa","SSA","Ethiopia","ETH",1995,"national","HICES","national",1995.25,"consumption",1,"1995 - 2021",3,0.735154675489,0.317226759836,0.168136799078,0.470272902099,3.027483475025,2.017312498583,0.341056564859,0.445635748565,0.31679476036,0.025958818571,0.037519370335,0.045841032884,0.053242066583,0.061993733238,0.071606734593,0.084503343488,0.103070109618,0.135815423442,0.380449367248,0.073331868322,13.4367609,58019910,251.726615036009,NA,FALSE,"micro","survey",3,0.735154675489,15.863748496411,NA
"Sub-Saharan Africa","SSA","Ethiopia","ETH",1999,"national","HICES","national",1999.5,"consumption",1,"1995 - 2021",3,0.658885404127,0.213953883897,0.091964202198,0.287116188551,2.976213637882,2.489775214178,0.149963986821,0.299757967319,0.227671288127,0.038573197422,0.052647071546,0.061822562207,0.070592226583,0.07892172268,0.088727579357,0.099946491782,0.11503196495,0.139116479535,0.254620703938,0.076050236864,13.4367609,66393027.5,253.689185361037,NA,FALSE,"micro","survey",3,0.658885404127,12.314734885843,NA
"Sub-Saharan Africa","SSA","Ethiopia","ETH",2004,"national","HICES","national",2004.5,"consumption",1,"1995 - 2021",3,0.413287899032,0.103126389181,0.035388271228,0.128410065203,3.974179037953,3.352715913529,0.149856992544,0.298068529702,0.224891102061,0.040674005441,0.05314550972,0.061043173782,0.069337196371,0.07945564997,0.089424975341,0.100140330712,0.113737533824,0.136698362096,0.256343262744,0.08695474496,13.4367609,77222338,290.113208240396,NA,FALSE,"micro","survey",3,0.413287899032,9.138493487389,NA
"Sub-Saharan Africa","SSA","Ethiopia","ETH",2010,"national","HICES","national",2010.5,"consumption",1,"1995 - 2021",3,0.374092013937,0.104352601121,0.042980676551,0.139142987113,4.305646049322,3.512784374214,0.187107639956,0.331706008147,0.249791631329,0.031796486574,0.048455918908,0.058622575048,0.067487701367,0.076840322536,0.086620046467,0.098351755327,0.115118504853,0.142717132241,0.273989556678,0.236870807301,13.4367609,91844242,455.80721539832,NA,FALSE,"micro","survey",3.056392187107,0.385453389967,9.181772397724,NA
"Sub-Saharan Africa","SSA","Ethiopia","ETH",2015,"national","HICES","national",2015.5,"consumption",1,"1995 - 2021",3,0.329990452674,0.095804387989,0.040734928115,0.128688797677,4.75807885457,3.896427980294,0.206269512995,0.349931232312,0.265602471143,0.02888964721,0.044567774563,0.05572104947,0.065201134394,0.076300447854,0.087173282288,0.097846563381,0.114211340697,0.145450611284,0.284638148859,0.4289651289,13.4367609,105292648.5,641.324733888801,445.254316843377,FALSE,"micro","survey",3.248213990147,0.37923205524,8.65715925149,NA
